Round,ClusterID,MemberCount,ExpectedMembers,ReceivedMembers,AggregationCompletion,AvgMembersPerCluster,TotalClusters,UnclusteredNodes,AvgDistToCH,DeadlineHit
222,36,3,3,3,1,5.58333,12,21,66.2791,0
222,45,10,10,10,1,5.58333,12,21,66.2791,0
222,55,8,8,8,1,5.58333,12,21,66.2791,0
222,57,8,8,8,1,5.58333,12,21,66.2791,0
222,73,13,13,13,1,5.58333,12,21,66.2791,0
222,84,0,0,0,1,5.58333,12,21,66.2791,0
222,88,0,0,0,1,5.58333,12,21,66.2791,0
222,94,1,1,1,1,5.58333,12,21,66.2791,0
223,9,10,10,10,1,5.55556,9,41,61.2796,0
223,16,10,10,10,1,5.55556,9,41,61.2796,0
223,23,8,8,8,1,5.55556,9,41,61.2796,0
223,54,2,2,2,1,5.55556,9,41,61.2796,0
223,65,4,4,4,1,5.55556,9,41,61.2796,0
223,80,8,8,8,1,5.55556,9,41,61.2796,0
223,81,0,0,0,1,5.55556,9,41,61.2796,0
223,82,8,8,8,1,5.55556,9,41,61.2796,0
223,96,0,0,0,1,5.55556,9,41,61.2796,0
224,0,7,7,7,1,4.33333,12,36,65.2218,0
224,10,10,10,10,1,4.33333,12,36,65.2218,0
224,30,7,7,7,1,4.33333,12,36,65.2218,0
224,49,1,1,1,1,4.33333,12,36,65.2218,0
224,52,6,6,6,1,4.33333,12,36,65.2218,0
224,53,3,3,3,1,4.33333,12,36,65.2218,0
224,66,8,8,8,1,4.33333,12,36,65.2218,0
224,71,0,0,0,1,4.33333,12,36,65.2218,0
224,75,2,2,2,1,4.33333,12,36,65.2218,0
224,76,6,6,6,1,4.33333,12,36,65.2218,0
224,87,2,2,2,1,4.33333,12,36,65.2218,0
224,91,0,0,0,1,4.33333,12,36,65.2218,0
225,2,3,3,3,1,4.33333,6,68,71.6755,0
225,27,2,2,2,1,4.33333,6,68,71.6755,0
225,44,1,1,1,1,4.33333,6,68,71.6755,0
225,50,0,0,0,1,4.33333,6,68,71.6755,0
225,51,6,6,6,1,4.33333,6,68,71.6755,0
225,56,14,14,14,1,4.33333,6,68,71.6755,0
226,8,9,9,9,1,4,17,15,68.0242,0
226,13,10,10,10,1,4,17,15,68.0242,0
226,14,8,8,8,1,4,17,15,68.0242,0
226,24,8,8,8,1,4,17,15,68.0242,0
226,28,7,7,7,1,4,17,15,68.0242,0
226,32,1,1,1,1,4,17,15,68.0242,0
226,34,5,5,5,1,4,17,15,68.0242,0
226,42,10,10,10,1,4,17,15,68.0242,0
226,48,0,0,0,1,4,17,15,68.0242,0
226,64,4,4,4,1,4,17,15,68.0242,0
226,69,3,3,3,1,4,17,15,68.0242,0
226,72,1,1,1,1,4,17,15,68.0242,0
226,83,2,2,2,1,4,17,15,68.0242,0
226,92,0,0,0,1,4,17,15,68.0242,0
226,95,0,0,0,1,4,17,15,68.0242,0
226,97,0,0,0,1,4,17,15,68.0242,0
226,98,0,0,0,1,4,17,15,68.0242,0
227,11,11,11,11,1,7.16667,6,51,66.1263,0
227,38,4,4,4,1,7.16667,6,51,66.1263,0
227,40,8,8,8,1,7.16667,6,51,66.1263,0
227,41,9,9,9,1,7.16667,6,51,66.1263,0
227,43,1,1,1,1,7.16667,6,51,66.1263,0
227,86,10,10,10,1,7.16667,6,51,66.1263,0
228,25,7,7,7,1,5.33333,6,62,65.658,0
228,26,9,9,9,1,5.33333,6,62,65.658,0
228,47,6,6,6,1,5.33333,6,62,65.658,0
228,85,2,2,2,1,5.33333,6,62,65.658,0
228,89,7,7,7,1,5.33333,6,62,65.658,0
228,90,1,1,1,1,5.33333,6,62,65.658,0
229,17,14,14,14,1,4.625,8,55,66.6085,0
229,18,8,8,8,1,4.625,8,55,66.6085,0
229,19,5,5,5,1,4.625,8,55,66.6085,0
229,31,1,1,1,1,4.625,8,55,66.6085,0
229,60,9,9,9,1,4.625,8,55,66.6085,0
229,63,0,0,0,1,4.625,8,55,66.6085,0
229,74,0,0,0,1,4.625,8,55,66.6085,0
229,77,0,0,0,1,4.625,8,55,66.6085,0
230,6,9,9,9,1,6,9,37,71.0335,0
230,7,9,9,9,1,6,9,37,71.0335,0
230,12,3,3,3,1,6,9,37,71.0335,0
230,20,11,11,11,1,6,9,37,71.0335,0
230,33,9,9,9,1,6,9,37,71.0335,0
230,35,3,3,3,1,6,9,37,71.0335,0
230,78,6,6,6,1,6,9,37,71.0335,0
230,79,4,4,4,1,6,9,37,71.0335,0
230,99,0,0,0,1,6,9,37,71.0335,0
231,10,11,11,11,1,4.58333,12,33,64.433,0
231,19,11,11,11,1,4.58333,12,33,64.433,0
231,21,6,6,6,1,4.58333,12,33,64.433,0
231,30,6,6,6,1,4.58333,12,33,64.433,0
231,40,1,1,1,1,4.58333,12,33,64.433,0
231,49,1,1,1,1,4.58333,12,33,64.433,0
231,78,8,8,8,1,4.58333,12,33,64.433,0
231,82,8,8,8,1,4.58333,12,33,64.433,0
231,90,0,0,0,1,4.58333,12,33,64.433,0
231,91,3,3,3,1,4.58333,12,33,64.433,0
231,96,0,0,0,1,4.58333,12,33,64.433,0
231,98,0,0,0,1,4.58333,12,33,64.433,0
232,1,6,6,6,1,4.93333,15,11,66.3884,0
232,4,9,9,9,1,4.93333,15,11,66.3884,0
232,7,9,9,9,1,4.93333,15,11,66.3884,0
232,20,9,9,9,1,4.93333,15,11,66.3884,0
232,27,0,0,0,1,4.93333,15,11,66.3884,0
232,28,2,2,2,1,4.93333,15,11,66.3884,0
232,29,1,1,1,1,4.93333,15,11,66.3884,0
232,32,3,3,3,1,4.93333,15,11,66.3884,0
232,33,10,10,10,1,4.93333,15,11,66.3884,0
232,45,4,4,4,1,4.93333,15,11,66.3884,0
232,47,9,9,9,1,4.93333,15,11,66.3884,0
232,60,6,6,6,1,4.93333,15,11,66.3884,0
232,62,4,4,4,1,4.93333,15,11,66.3884,0
232,76,2,2,2,1,4.93333,15,11,66.3884,0
232,94,0,0,0,1,4.93333,15,11,66.3884,0
233,18,9,9,9,1,6.11111,9,36,65.5194,0
233,24,8,8,8,1,6.11111,9,36,65.5194,0
233,35,5,5,5,1,6.11111,9,36,65.5194,0
233,36,8,8,8,1,6.11111,9,36,65.5194,0
233,38,3,3,3,1,6.11111,9,36,65.5194,0
233,73,14,14,14,1,6.11111,9,36,65.5194,0
233,81,2,2,2,1,6.11111,9,36,65.5194,0
233,86,4,4,4,1,6.11111,9,36,65.5194,0
233,95,2,2,2,1,6.11111,9,36,65.5194,0
234,2,6,6,6,1,6.90909,11,13,62.6223,0
234,11,11,11,11,1,6.90909,11,13,62.6223,0
234,12,12,12,12,1,6.90909,11,13,62.6223,0
234,43,8,8,8,1,6.90909,11,13,62.6223,0
234,57,8,8,8,1,6.90909,11,13,62.6223,0
234,66,4,4,4,1,6.90909,11,13,62.6223,0
234,67,10,10,10,1,6.90909,11,13,62.6223,0
234,68,2,2,2,1,6.90909,11,13,62.6223,0
234,80,9,9,9,1,6.90909,11,13,62.6223,0
234,92,6,6,6,1,6.90909,11,13,62.6223,0
234,97,0,0,0,1,6.90909,11,13,62.6223,0
235,5,11,11,11,1,6.55556,9,32,71.3956,0
235,9,10,10,10,1,6.55556,9,32,71.3956,0
235,17,14,14,14,1,6.55556,9,32,71.3956,0
235,42,1,1,1,1,6.55556,9,32,71.3956,0
235,44,5,5,5,1,6.55556,9,32,71.3956,0
235,55,2,2,2,1,6.55556,9,32,71.3956,0
235,58,8,8,8,1,6.55556,9,32,71.3956,0
235,87,3,3,3,1,6.55556,9,32,71.3956,0
235,88,5,5,5,1,6.55556,9,32,71.3956,0
236,22,3,3,3,1,8,4,64,68.4269,0
236,61,10,10,10,1,8,4,64,68.4269,0
236,70,9,9,9,1,8,4,64,68.4269,0
236,79,10,10,10,1,8,4,64,68.4269,0
237,3,9,9,9,1,6.6,10,24,65.222,0
237,15,6,6,6,1,6.6,10,24,65.222,0
237,16,11,11,11,1,6.6,10,24,65.222,0
237,41,13,13,13,1,6.6,10,24,65.222,0
237,50,6,6,6,1,6.6,10,24,65.222,0
237,56,8,8,8,1,6.6,10,24,65.222,0
237,64,7,7,7,1,6.6,10,24,65.222,0
237,75,4,4,4,1,6.6,10,24,65.222,0
237,89,2,2,2,1,6.6,10,24,65.222,0
237,93,0,0,0,1,6.6,10,24,65.222,0
238,23,10,10,10,1,7.625,8,31,66.4364,0
238,25,8,8,8,1,7.625,8,31,66.4364,0
238,34,10,10,10,1,7.625,8,31,66.4364,0
238,39,2,2,2,1,7.625,8,31,66.4364,0
238,53,12,12,12,1,7.625,8,31,66.4364,0
238,54,6,6,6,1,7.625,8,31,66.4364,0
238,72,11,11,11,1,7.625,8,31,66.4364,0
238,77,2,2,2,1,7.625,8,31,66.4364,0
239,6,9,9,9,1,6.18182,11,21,65.5149,0
239,13,9,9,9,1,6.18182,11,21,65.5149,0
239,37,5,5,5,1,6.18182,11,21,65.5149,0
239,46,2,2,2,1,6.18182,11,21,65.5149,0
239,48,4,4,4,1,6.18182,11,21,65.5149,0
239,59,6,6,6,1,6.18182,11,21,65.5149,0
239,63,10,10,10,1,6.18182,11,21,65.5149,0
239,69,10,10,10,1,6.18182,11,21,65.5149,0
239,71,3,3,3,1,6.18182,11,21,65.5149,0
239,74,0,0,0,1,6.18182,11,21,65.5149,0
239,85,10,10,10,1,6.18182,11,21,65.5149,0
240,0,6,6,6,1,4.63636,11,38,63.2323,0
240,8,2,2,2,1,4.63636,11,38,63.2323,0
240,14,8,8,8,1,4.63636,11,38,63.2323,0
240,26,8,8,8,1,4.63636,11,38,63.2323,0
240,31,6,6,6,1,4.63636,11,38,63.2323,0
240,51,3,3,3,1,4.63636,11,38,63.2323,0
240,52,0,0,0,1,4.63636,11,38,63.2323,0
240,65,3,3,3,1,4.63636,11,38,63.2323,0
240,83,0,0,0,1,4.63636,11,38,63.2323,0
240,84,8,8,8,1,4.63636,11,38,63.2323,0
240,99,7,7,7,1,4.63636,11,38,63.2323,0
241,4,9,9,9,1,5.66667,12,20,67.1721,0
241,27,0,0,0,1,5.66667,12,20,67.1721,0
241,33,10,10,10,1,5.66667,12,20,67.1721,0
241,35,1,1,1,1,5.66667,12,20,67.1721,0
241,51,6,6,6,1,5.66667,12,20,67.1721,0
241,52,10,10,10,1,5.66667,12,20,67.1721,0
241,70,9,9,9,1,5.66667,12,20,67.1721,0
241,71,7,7,7,1,5.66667,12,20,67.1721,0
241,79,4,4,4,1,5.66667,12,20,67.1721,0
241,81,8,8,8,1,5.66667,12,20,67.1721,0
241,82,0,0,0,1,5.66667,12,20,67.1721,0
241,96,4,4,4,1,5.66667,12,20,67.1721,0
242,8,11,11,11,1,6.25,8,42,65.3813,0
242,10,10,10,10,1,6.25,8,42,65.3813,0
242,25,8,8,8,1,6.25,8,42,65.3813,0
242,31,5,5,5,1,6.25,8,42,65.3813,0
242,48,5,5,5,1,6.25,8,42,65.3813,0
242,57,5,5,5,1,6.25,8,42,65.3813,0
242,74,0,0,0,1,6.25,8,42,65.3813,0
242,97,6,6,6,1,6.25,8,42,65.3813,0
243,21,8,8,8,1,5.42857,7,55,62.145,0
243,26,9,9,9,1,5.42857,7,55,62.145,0
243,32,5,5,5,1,5.42857,7,55,62.145,0
243,68,2,2,2,1,5.42857,7,55,62.145,0
243,84,11,11,11,1,5.42857,7,55,62.145,0
243,91,0,0,0,1,5.42857,7,55,62.145,0
243,95,3,3,3,1,5.42857,7,55,62.145,0
244,14,8,8,8,1,7.4,5,58,60.2838,0
244,47,12,12,12,1,7.4,5,58,60.2838,0
244,66,11,11,11,1,7.4,5,58,60.2838,0
244,87,3,3,3,1,7.4,5,58,60.2838,0
244,98,3,3,3,1,7.4,5,58,60.2838,0
245,1,4,4,4,1,4.5,16,12,69.9507,0
245,9,3,3,3,1,4.5,16,12,69.9507,0
245,18,9,9,9,1,4.5,16,12,69.9507,0
245,28,8,8,8,1,4.5,16,12,69.9507,0
245,34,13,13,13,1,4.5,16,12,69.9507,0
245,36,4,4,4,1,4.5,16,12,69.9507,0
245,40,7,7,7,1,4.5,16,12,69.9507,0
245,42,15,15,15,1,4.5,16,12,69.9507,0
245,58,1,1,1,1,4.5,16,12,69.9507,0
245,61,0,0,0,1,4.5,16,12,69.9507,0
245,63,4,4,4,1,4.5,16,12,69.9507,0
245,65,0,0,0,1,4.5,16,12,69.9507,0
245,69,0,0,0,1,4.5,16,12,69.9507,0
245,75,4,4,4,1,4.5,16,12,69.9507,0
245,83,0,0,0,1,4.5,16,12,69.9507,0
245,86,0,0,0,1,4.5,16,12,69.9507,0
246,17,15,15,15,1,6.2,10,28,66.8571,0
246,29,11,11,11,1,6.2,10,28,66.8571,0
246,38,3,3,3,1,6.2,10,28,66.8571,0
246,44,2,2,2,1,6.2,10,28,66.8571,0
246,49,9,9,9,1,6.2,10,28,66.8571,0
246,59,10,10,10,1,6.2,10,28,66.8571,0
246,60,0,0,0,1,6.2,10,28,66.8571,0
246,62,2,2,2,1,6.2,10,28,66.8571,0
246,64,6,6,6,1,6.2,10,28,66.8571,0
246,72,4,4,4,1,6.2,10,28,66.8571,0
247,3,9,9,9,1,5.88889,9,38,64.8692,0
247,12,12,12,12,1,5.88889,9,38,64.8692,0
247,13,10,10,10,1,5.88889,9,38,64.8692,0
247,15,6,6,6,1,5.88889,9,38,64.8692,0
247,23,8,8,8,1,5.88889,9,38,64.8692,0
247,37,1,1,1,1,5.88889,9,38,64.8692,0
247,54,6,6,6,1,5.88889,9,38,64.8692,0
247,67,1,1,1,1,5.88889,9,38,64.8692,0
247,73,0,0,0,1,5.88889,9,38,64.8692,0
248,56,14,14,14,1,11,3,64,69.012,0
248,80,9,9,9,1,11,3,64,69.012,0
248,93,10,10,10,1,11,3,64,69.012,0
249,6,10,10,10,1,4.53333,15,17,60.0288,0
249,11,10,10,10,1,4.53333,15,17,60.0288,0
249,24,8,8,8,1,4.53333,15,17,60.0288,0
249,30,4,4,4,1,4.53333,15,17,60.0288,0
249,39,2,2,2,1,4.53333,15,17,60.0288,0
249,41,9,9,9,1,4.53333,15,17,60.0288,0
249,45,5,5,5,1,4.53333,15,17,60.0288,0
249,46,3,3,3,1,4.53333,15,17,60.0288,0
249,50,4,4,4,1,4.53333,15,17,60.0288,0
249,77,3,3,3,1,4.53333,15,17,60.0288,0
249,89,2,2,2,1,4.53333,15,17,60.0288,0
249,90,8,8,8,1,4.53333,15,17,60.0288,0
249,92,0,0,0,1,4.53333,15,17,60.0288,0
249,94,0,0,0,1,4.53333,15,17,60.0288,0
249,99,0,0,0,1,4.53333,15,17,60.0288,0
250,0,7,7,7,1,4.8,15,13,65.8616,0
250,2,6,6,6,1,4.8,15,13,65.8616,0
250,5,9,9,9,1,4.8,15,13,65.8616,0
250,7,8,8,8,1,4.8,15,13,65.8616,0
250,16,5,5,5,1,4.8,15,13,65.8616,0
250,19,8,8,8,1,4.8,15,13,65.8616,0
250,20,10,10,10,1,4.8,15,13,65.8616,0
250,22,2,2,2,1,4.8,15,13,65.8616,0
250,43,11,11,11,1,4.8,15,13,65.8616,0
250,53,0,0,0,1,4.8,15,13,65.8616,0
250,55,0,0,0,1,4.8,15,13,65.8616,0
250,76,2,2,2,1,4.8,15,13,65.8616,0
250,78,4,4,4,1,4.8,15,13,65.8616,0
250,85,0,0,0,1,4.8,15,13,65.8616,0
250,88,0,0,0,1,4.8,15,13,65.8616,0
251,15,7,7,7,1,7,6,52,59.7627,0
251,49,9,9,9,1,7,6,52,59.7627,0
251,55,1,1,1,1,7,6,52,59.7627,0
251,80,11,11,11,1,7,6,52,59.7627,0
251,88,10,10,10,1,7,6,52,59.7627,0
251,98,4,4,4,1,7,6,52,59.7627,0
252,6,9,9,9,1,4.53846,13,28,63.3097,0
252,12,4,4,4,1,4.53846,13,28,63.3097,0
252,31,6,6,6,1,4.53846,13,28,63.3097,0
252,32,5,5,5,1,4.53846,13,28,63.3097,0
252,35,3,3,3,1,4.53846,13,28,63.3097,0
252,47,10,10,10,1,4.53846,13,28,63.3097,0
252,64,4,4,4,1,4.53846,13,28,63.3097,0
252,68,3,3,3,1,4.53846,13,28,63.3097,0
252,72,0,0,0,1,4.53846,13,28,63.3097,0
252,74,3,3,3,1,4.53846,13,28,63.3097,0
252,82,10,10,10,1,4.53846,13,28,63.3097,0
252,92,2,2,2,1,4.53846,13,28,63.3097,0
252,94,0,0,0,1,4.53846,13,28,63.3097,0
253,1,6,6,6,1,4.76923,13,25,66.1263,0
253,4,10,10,10,1,4.76923,13,25,66.1263,0
253,11,9,9,9,1,4.76923,13,25,66.1263,0
253,16,7,7,7,1,4.76923,13,25,66.1263,0
253,26,10,10,10,1,4.76923,13,25,66.1263,0
253,53,2,2,2,1,4.76923,13,25,66.1263,0
253,54,2,2,2,1,4.76923,13,25,66.1263,0
253,62,0,0,0,1,4.76923,13,25,66.1263,0
253,63,0,0,0,1,4.76923,13,25,66.1263,0
253,81,2,2,2,1,4.76923,13,25,66.1263,0
253,87,2,2,2,1,4.76923,13,25,66.1263,0
253,91,1,1,1,1,4.76923,13,25,66.1263,0
253,99,11,11,11,1,4.76923,13,25,66.1263,0
254,25,8,8,8,1,5.8,5,66,64.9003,0
254,28,7,7,7,1,5.8,5,66,64.9003,0
254,48,1,1,1,1,5.8,5,66,64.9003,0
254,52,9,9,9,1,5.8,5,66,64.9003,0
254,95,4,4,4,1,5.8,5,66,64.9003,0
255,7,8,8,8,1,5.54545,11,28,65.596,0
255,9,10,10,10,1,5.54545,11,28,65.596,0
255,13,10,10,10,1,5.54545,11,28,65.596,0
255,22,3,3,3,1,5.54545,11,28,65.596,0
255,23,7,7,7,1,5.54545,11,28,65.596,0
255,39,5,5,5,1,5.54545,11,28,65.596,0
255,50,5,5,5,1,5.54545,11,28,65.596,0
255,76,0,0,0,1,5.54545,11,28,65.596,0
255,79,4,4,4,1,5.54545,11,28,65.596,0
255,83,1,1,1,1,5.54545,11,28,65.596,0
255,90,8,8,8,1,5.54545,11,28,65.596,0
256,18,8,8,8,1,5.72727,11,26,68.408,0
256,27,5,5,5,1,5.72727,11,26,68.408,0
256,42,13,13,13,1,5.72727,11,26,68.408,0
256,45,3,3,3,1,5.72727,11,26,68.408,0
256,57,0,0,0,1,5.72727,11,26,68.408,0
256,65,4,4,4,1,5.72727,11,26,68.408,0
256,70,9,9,9,1,5.72727,11,26,68.408,0
256,85,5,5,5,1,5.72727,11,26,68.408,0
256,86,7,7,7,1,5.72727,11,26,68.408,0
256,93,4,4,4,1,5.72727,11,26,68.408,0
256,97,5,5,5,1,5.72727,11,26,68.408,0
257,3,9,9,9,1,5.07692,13,21,71.1036,0
257,17,16,16,16,1,5.07692,13,21,71.1036,0
257,19,8,8,8,1,5.07692,13,21,71.1036,0
257,21,6,6,6,1,5.07692,13,21,71.1036,0
257,24,1,1,1,1,5.07692,13,21,71.1036,0
257,36,8,8,8,1,5.07692,13,21,71.1036,0
257,38,3,3,3,1,5.07692,13,21,71.1036,0
257,40,1,1,1,1,5.07692,13,21,71.1036,0
257,44,2,2,2,1,5.07692,13,21,71.1036,0
257,59,8,8,8,1,5.07692,13,21,71.1036,0
257,66,1,1,1,1,5.07692,13,21,71.1036,0
257,69,0,0,0,1,5.07692,13,21,71.1036,0
257,73,3,3,3,1,5.07692,13,21,71.1036,0
258,5,12,12,12,1,7.625,8,31,66.1962,0
258,8,11,11,11,1,7.625,8,31,66.1962,0
258,30,3,3,3,1,7.625,8,31,66.1962,0
258,41,13,13,13,1,7.625,8,31,66.1962,0
258,46,3,3,3,1,7.625,8,31,66.1962,0
258,78,13,13,13,1,7.625,8,31,66.1962,0
258,89,2,2,2,1,7.625,8,31,66.1962,0
258,96,4,4,4,1,7.625,8,31,66.1962,0
259,0,6,6,6,1,6.3,10,27,70.6401,0
259,10,10,10,10,1,6.3,10,27,70.6401,0
259,29,11,11,11,1,6.3,10,27,70.6401,0
259,34,9,9,9,1,6.3,10,27,70.6401,0
259,37,6,6,6,1,6.3,10,27,70.6401,0
259,56,6,6,6,1,6.3,10,27,70.6401,0
259,58,1,1,1,1,6.3,10,27,70.6401,0
259,61,2,2,2,1,6.3,10,27,70.6401,0
259,75,11,11,11,1,6.3,10,27,70.6401,0
259,77,1,1,1,1,6.3,10,27,70.6401,0
260,2,6,6,6,1,5.8,10,32,69.3207,0
260,14,6,6,6,1,5.8,10,32,69.3207,0
260,20,12,12,12,1,5.8,10,32,69.3207,0
260,33,10,10,10,1,5.8,10,32,69.3207,0
260,43,8,8,8,1,5.8,10,32,69.3207,0
260,51,5,5,5,1,5.8,10,32,69.3207,0
260,60,2,2,2,1,5.8,10,32,69.3207,0
260,67,6,6,6,1,5.8,10,32,69.3207,0
260,71,1,1,1,1,5.8,10,32,69.3207,0
260,84,2,2,2,1,5.8,10,32,69.3207,0
261,17,16,16,16,1,5.58333,12,21,71.3984,0
261,40,7,7,7,1,5.58333,12,21,71.3984,0
261,43,10,10,10,1,5.58333,12,21,71.3984,0
261,48,6,6,6,1,5.58333,12,21,71.3984,0
261,61,9,9,9,1,5.58333,12,21,71.3984,0
261,70,3,3,3,1,5.58333,12,21,71.3984,0
261,73,0,0,0,1,5.58333,12,21,71.3984,0
261,77,5,5,5,1,5.58333,12,21,71.3984,0
261,86,0,0,0,1,5.58333,12,21,71.3984,0
261,89,2,2,2,1,5.58333,12,21,71.3984,0
261,90,9,9,9,1,5.58333,12,21,71.3984,0
261,95,0,0,0,1,5.58333,12,21,71.3984,0
262,10,8,8,8,1,3.54545,11,50,63.1086,0
262,32,5,5,5,1,3.54545,11,50,63.1086,0
262,34,6,6,6,1,3.54545,11,50,63.1086,0
262,35,4,4,4,1,3.54545,11,50,63.1086,0
262,42,8,8,8,1,3.54545,11,50,63.1086,0
262,49,3,3,3,1,3.54545,11,50,63.1086,0
262,53,0,0,0,1,3.54545,11,50,63.1086,0
262,55,1,1,1,1,3.54545,11,50,63.1086,0
262,79,2,2,2,1,3.54545,11,50,63.1086,0
262,84,0,0,0,1,3.54545,11,50,63.1086,0
262,87,2,2,2,1,3.54545,11,50,63.1086,0
263,1,5,5,5,1,6.8,10,22,68.0116,0
263,4,11,11,11,1,6.8,10,22,68.0116,0
263,13,11,11,11,1,6.8,10,22,68.0116,0
263,23,8,8,8,1,6.8,10,22,68.0116,0
263,25,7,7,7,1,6.8,10,22,68.0116,0
263,45,8,8,8,1,6.8,10,22,68.0116,0
263,47,12,12,12,1,6.8,10,22,68.0116,0
263,69,2,2,2,1,6.8,10,22,68.0116,0
263,76,1,1,1,1,6.8,10,22,68.0116,0
263,92,3,3,3,1,6.8,10,22,68.0116,0
264,9,10,10,10,1,6.71429,7,46,67.4708,0
264,21,8,8,8,1,6.71429,7,46,67.4708,0
264,39,6,6,6,1,6.71429,7,46,67.4708,0
264,50,6,6,6,1,6.71429,7,46,67.4708,0
264,56,6,6,6,1,6.71429,7,46,67.4708,0
264,81,0,0,0,1,6.71429,7,46,67.4708,0
264,97,11,11,11,1,6.71429,7,46,67.4708,0
265,2,4,4,4,1,4.13333,15,23,68.1965,0
265,18,9,9,9,1,4.13333,15,23,68.1965,0
265,20,9,9,9,1,4.13333,15,23,68.1965,0
265,24,1,1,1,1,4.13333,15,23,68.1965,0
265,30,7,7,7,1,4.13333,15,23,68.1965,0
265,38,0,0,0,1,4.13333,15,23,68.1965,0
265,44,1,1,1,1,4.13333,15,23,68.1965,0
265,58,12,12,12,1,4.13333,15,23,68.1965,0
265,59,3,3,3,1,4.13333,15,23,68.1965,0
265,60,2,2,2,1,4.13333,15,23,68.1965,0
265,67,9,9,9,1,4.13333,15,23,68.1965,0
265,85,0,0,0,1,4.13333,15,23,68.1965,0
265,91,3,3,3,1,4.13333,15,23,68.1965,0
265,93,2,2,2,1,4.13333,15,23,68.1965,0
265,96,0,0,0,1,4.13333,15,23,68.1965,0
266,11,10,10,10,1,5.42857,7,55,62.7541,0
266,27,5,5,5,1,5.42857,7,55,62.7541,0
266,41,10,10,10,1,5.42857,7,55,62.7541,0
266,46,3,3,3,1,5.42857,7,55,62.7541,0
266,72,10,10,10,1,5.42857,7,55,62.7541,0
266,82,0,0,0,1,5.42857,7,55,62.7541,0
266,98,0,0,0,1,5.42857,7,55,62.7541,0
267,3,8,8,8,1,5.72727,11,26,64.5347,0
267,22,3,3,3,1,5.72727,11,26,64.5347,0
267,29,10,10,10,1,5.72727,11,26,64.5347,0
267,31,8,8,8,1,5.72727,11,26,64.5347,0
267,51,6,6,6,1,5.72727,11,26,64.5347,0
267,52,4,4,4,1,5.72727,11,26,64.5347,0
267,66,10,10,10,1,5.72727,11,26,64.5347,0
267,75,6,6,6,1,5.72727,11,26,64.5347,0
267,78,4,4,4,1,5.72727,11,26,64.5347,0
267,88,4,4,4,1,5.72727,11,26,64.5347,0
267,99,0,0,0,1,5.72727,11,26,64.5347,0
268,6,10,10,10,1,6,9,37,59.3115,0
268,7,8,8,8,1,6,9,37,59.3115,0
268,14,2,2,2,1,6,9,37,59.3115,0
268,15,7,7,7,1,6,9,37,59.3115,0
268,33,10,10,10,1,6,9,37,59.3115,0
268,54,6,6,6,1,6,9,37,59.3115,0
268,57,7,7,7,1,6,9,37,59.3115,0
268,64,1,1,1,1,6,9,37,59.3115,0
268,68,3,3,3,1,6,9,37,59.3115,0
269,8,10,10,10,1,7.625,8,31,64.5108,0
269,16,10,10,10,1,7.625,8,31,64.5108,0
269,36,7,7,7,1,7.625,8,31,64.5108,0
269,37,13,13,13,1,7.625,8,31,64.5108,0
269,71,9,9,9,1,7.625,8,31,64.5108,0
269,80,7,7,7,1,7.625,8,31,64.5108,0
269,83,4,4,4,1,7.625,8,31,64.5108,0
269,94,1,1,1,1,7.625,8,31,64.5108,0
270,0,7,7,7,1,5.9,10,31,68.3561,0
270,5,12,12,12,1,5.9,10,31,68.3561,0
270,12,1,1,1,1,5.9,10,31,68.3561,0
270,19,11,11,11,1,5.9,10,31,68.3561,0
270,26,0,0,0,1,5.9,10,31,68.3561,0
270,28,7,7,7,1,5.9,10,31,68.3561,0
270,62,11,11,11,1,5.9,10,31,68.3561,0
270,63,6,6,6,1,5.9,10,31,68.3561,0
270,65,4,4,4,1,5.9,10,31,68.3561,0
270,74,0,0,0,1,5.9,10,31,68.3561,0
271,2,5,5,5,1,6.1,10,29,63.0182,0
271,35,3,3,3,1,6.1,10,29,63.0182,0
271,39,13,13,13,1,6.1,10,29,63.0182,0
271,45,9,9,9,1,6.1,10,29,63.0182,0
271,50,0,0,0,1,6.1,10,29,63.0182,0
271,55,8,8,8,1,6.1,10,29,63.0182,0
271,61,10,10,10,1,6.1,10,29,63.0182,0
271,71,2,2,2,1,6.1,10,29,63.0182,0
271,90,8,8,8,1,6.1,10,29,63.0182,0
271,92,3,3,3,1,6.1,10,29,63.0182,0
272,10,10,10,10,1,5.75,12,19,63.6718,0
272,18,8,8,8,1,5.75,12,19,63.6718,0
272,27,5,5,5,1,5.75,12,19,63.6718,0
272,47,5,5,5,1,5.75,12,19,63.6718,0
272,75,6,6,6,1,5.75,12,19,63.6718,0
272,76,8,8,8,1,5.75,12,19,63.6718,0
272,77,5,5,5,1,5.75,12,19,63.6718,0
272,83,1,1,1,1,5.75,12,19,63.6718,0
272,91,3,3,3,1,5.75,12,19,63.6718,0
272,93,6,6,6,1,5.75,12,19,63.6718,0
272,96,8,8,8,1,5.75,12,19,63.6718,0
272,97,4,4,4,1,5.75,12,19,63.6718,0
273,4,10,10,10,1,5.57143,14,8,71.8128,0
273,13,11,11,11,1,5.57143,14,8,71.8128,0
273,19,12,12,12,1,5.57143,14,8,71.8128,0
273,20,9,9,9,1,5.57143,14,8,71.8128,0
273,23,5,5,5,1,5.57143,14,8,71.8128,0
273,25,0,0,0,1,5.57143,14,8,71.8128,0
