PacketID,SourceNode,GenerationTime,ReceptionTime,Delay_s
1045,33,7742.02,8506.06,764.044
1051,66,7742.03,8506.06,764.034
1057,89,7742.04,8506.06,764.024
1062,92,7742.05,8506.06,764.014
1066,97,7742.06,8506.06,764.004
1085,58,7742.17,8506.06,763.894
911,48,6966.8,8506.06,1539.26
1007,53,7740.8,8506.06,765.264
1147,3,8516,9290.22,774.22
1151,8,8516.01,9290.22,774.21
1155,9,8516.02,9290.22,774.2
1158,47,8516.03,9290.22,774.19
1161,61,8516.04,9290.22,774.18
1164,86,8516.05,9290.22,774.17
1167,93,8516.06,9290.22,774.16
1185,0,8516.17,9290.22,774.05
1089,1,8514.8,9290.22,775.42
1095,15,8514.8,9290.22,775.42
1099,20,8514.8,9290.22,775.42
1093,11,8514.8,9290.22,775.42
1092,7,8514.8,9290.22,775.42
1094,14,8514.8,9290.22,775.42
1091,4,8514.8,9290.22,775.42
1090,2,8514.8,9290.22,775.42
899,22,6966.8,9290.22,2323.42
1028,35,7742,9290.22,1548.22
1036,48,7742.01,9290.22,1548.21
1082,22,7742.12,9290.22,1548.1
1101,22,8514.8,9290.22,775.42
1106,27,8514.8,9290.22,775.42
1107,28,8514.8,9290.22,775.42
1112,35,8514.8,9290.22,775.42
1096,17,8514.8,9290.22,775.42
1102,23,8514.8,9290.22,775.42
1104,25,8514.8,9290.22,775.42
1100,21,8514.8,9290.22,775.42
1103,24,8514.8,9290.22,775.42
1108,29,8514.8,9290.22,775.42
1111,32,8514.8,9290.22,775.42
1115,39,8514.8,9290.22,775.42
1110,31,8514.8,9290.22,775.42
1098,19,8514.8,9290.22,775.42
1097,18,8514.8,9290.22,775.42
1105,26,8514.8,9290.22,775.42
1109,30,8514.8,9290.22,775.42
1205,4,9290,10069.7,779.665
1215,6,9290.01,10069.7,779.655
1225,12,9290.02,10069.7,779.645
1234,14,9290.03,10069.7,779.635
1242,42,9290.04,10069.7,779.625
1249,49,9290.05,10069.7,779.615
1255,53,9290.06,10069.7,779.605
1259,55,9290.07,10069.7,779.595
1263,60,9290.08,10069.7,779.585
1267,84,9290.09,10069.7,779.575
1282,5,9290.2,10069.7,779.465
1190,22,9288.8,10069.7,780.865
1208,2,9290,10069.7,779.665
1218,50,9290.01,10069.7,779.655
1276,27,9290.12,10069.7,779.545
1191,28,9288.8,10069.7,780.865
1193,35,9288.8,10069.7,780.865
1114,38,8514.8,10069.7,1554.86
1194,38,9288.8,10069.7,780.865
1117,44,8514.8,10069.7,1554.86
1195,44,9288.8,10069.7,780.865
1119,48,8514.8,10069.7,1554.86
1197,48,9288.8,10069.7,780.865
1149,5,8516,10069.7,1553.66
1153,6,8516.01,10069.7,1553.65
1157,10,8516.02,10069.7,1553.64
1160,12,8516.03,10069.7,1553.63
1163,16,8516.04,10069.7,1553.62
1166,45,8516.05,10069.7,1553.61
1169,49,8516.06,10069.7,1553.6
1171,53,8516.07,10069.7,1553.59
1173,60,8516.08,10069.7,1553.58
1175,63,8516.09,10069.7,1553.57
1177,71,8516.1,10069.7,1553.56
1179,74,8516.11,10069.7,1553.55
1181,77,8516.12,10069.7,1553.54
1182,84,8516.13,10069.7,1553.53
1183,92,8516.14,10069.7,1553.52
1184,94,8516.15,10069.7,1553.51
1187,42,8516.26,10069.7,1553.4
1209,64,9290,10069.7,779.665
1219,75,9290.01,10069.7,779.655
1228,90,9290.02,10069.7,779.645
1277,30,9290.13,10069.7,779.535
1210,7,9290,10069.7,779.665
1220,54,9290.01,10069.7,779.655
1229,56,9290.02,10069.7,779.645
1237,63,9290.03,10069.7,779.635
1245,74,9290.04,10069.7,779.625
1252,77,9290.05,10069.7,779.615
1280,31,9290.16,10069.7,779.505
1206,0,9290,10069.7,779.665
1216,3,9290.01,10069.7,779.655
1226,9,9290.02,10069.7,779.645
1235,47,9290.03,10069.7,779.635
1243,52,9290.04,10069.7,779.625
1250,67,9290.05,10069.7,779.615
1256,69,9290.06,10069.7,779.605
1260,83,9290.07,10069.7,779.595
1264,86,9290.08,10069.7,779.585
1268,93,9290.09,10069.7,779.575
1283,8,9290.2,10069.7,779.465
1188,1,9288.8,10069.7,780.865
1189,15,9288.8,10069.7,780.865
1207,21,9290,10069.7,779.665
1217,24,9290.01,10069.7,779.655
1227,25,9290.02,10069.7,779.645
1236,29,9290.03,10069.7,779.635
1244,36,9290.04,10069.7,779.625
1251,39,9290.05,10069.7,779.615
1257,40,9290.06,10069.7,779.605
1261,78,9290.07,10069.7,779.595
1265,80,9290.08,10069.7,779.585
1269,81,9290.09,10069.7,779.575
1271,85,9290.1,10069.7,779.565
1273,96,9290.11,10069.7,779.555
1284,20,9290.22,10069.7,779.445
1192,32,9288.8,10069.7,780.865
907,40,6966.8,10069.7,3102.86
1116,40,8514.8,10069.7,1554.86
1113,36,8514.8,10069.7,1554.86
1006,51,7740.8,10069.7,2328.86
1121,51,8514.8,10069.7,1554.86
1198,51,9288.8,10069.7,780.865
1122,52,8514.8,10069.7,1554.86
1009,55,7740.8,10069.7,2328.86
1124,55,8514.8,10069.7,1554.86
1005,49,7740.8,10069.7,2328.86
1211,10,9290,10069.7,779.665
1221,16,9290.01,10069.7,779.655
1230,17,9290.02,10069.7,779.645
1238,92,9290.03,10069.7,779.635
1246,94,9290.04,10069.7,779.625
1279,45,9290.15,10069.7,779.515
1148,13,8516,10069.7,1553.66
1152,34,8516.01,10069.7,1553.65
1156,37,8516.02,10069.7,1553.64
1159,43,8516.03,10069.7,1553.63
1162,58,8516.04,10069.7,1553.62
1165,59,8516.05,10069.7,1553.61
1168,73,8516.06,10069.7,1553.6
1170,76,8516.07,10069.7,1553.59
1172,79,8516.08,10069.7,1553.58
1174,82,8516.09,10069.7,1553.57
1176,97,8516.1,10069.7,1553.56
1178,99,8516.11,10069.7,1553.55
1186,41,8516.22,10069.7,1553.44
1118,46,8514.8,10069.7,1554.86
1196,46,9288.8,10069.7,780.865
916,59,6966.8,10069.7,3102.86
1212,13,9290,10069.7,779.665
1222,33,9290.01,10069.7,779.655
1231,34,9290.02,10069.7,779.645
1239,41,9290.03,10069.7,779.635
1247,43,9290.04,10069.7,779.625
1253,58,9290.05,10069.7,779.615
1258,66,9290.06,10069.7,779.605
1262,73,9290.07,10069.7,779.595
1266,79,9290.08,10069.7,779.585
1270,82,9290.09,10069.7,779.575
1272,89,9290.1,10069.7,779.565
1274,97,9290.11,10069.7,779.555
1275,99,9290.12,10069.7,779.545
1285,59,9290.23,10069.7,779.435
1032,11,7742,10069.7,2327.66
1040,23,7742.01,10069.7,2327.65
1046,56,7742.02,10069.7,2327.64
1052,81,7742.03,10069.7,2327.63
1058,88,7742.04,10069.7,2327.62
1084,62,7742.15,10069.7,2327.51
1127,62,8514.8,10069.7,1554.86
1312,4,10064,10836.6,772.607
1321,5,10064,10836.6,772.597
1330,27,10064,10836.6,772.587
1338,42,10064,10836.6,772.577
1346,49,10064,10836.6,772.567
1352,53,10064,10836.6,772.557
1358,60,10064.1,10836.6,772.547
1363,71,10064.1,10836.6,772.537
1368,84,10064.1,10836.6,772.527
1380,6,10064.2,10836.6,772.417
1287,2,10062.8,10836.6,773.807
1313,14,10064,10836.6,772.607
1322,30,10064,10836.6,772.597
1331,55,10064,10836.6,772.587
1339,77,10064,10836.6,772.577
1375,12,10064.1,10836.6,772.467
1314,7,10064,10836.6,772.607
1323,18,10064,10836.6,772.597
1332,26,10064,10836.6,772.587
1340,47,10064,10836.6,772.577
1347,52,10064,10836.6,772.567
1353,57,10064,10836.6,772.557
1359,64,10064.1,10836.6,772.547
1364,72,10064.1,10836.6,772.537
1369,75,10064.1,10836.6,772.527
1371,83,10064.1,10836.6,772.517
1372,95,10064.1,10836.6,772.507
1373,98,10064.1,10836.6,772.497
1382,19,10064.2,10836.6,772.387
1286,0,10062.8,10836.6,773.807
1288,3,10062.8,10836.6,773.807
1289,8,10062.8,10836.6,773.807
1317,1,10064,10836.6,772.607
1326,9,10064,10836.6,772.597
1335,15,10064,10836.6,772.587
1343,36,10064,10836.6,772.577
1349,69,10064,10836.6,772.567
1355,93,10064,10836.6,772.557
1377,51,10064.2,10836.6,772.447
1296,39,10062.8,10836.6,773.807
1290,11,10062.8,10836.6,773.807
1291,13,10062.8,10836.6,773.807
1292,23,10062.8,10836.6,773.807
1293,32,10062.8,10836.6,773.807
1294,37,10062.8,10836.6,773.807
1315,10,10064,10836.6,772.607
1324,34,10064,10836.6,772.597
1333,58,10064,10836.6,772.587
1341,59,10064,10836.6,772.577
1348,65,10064,10836.6,772.567
1354,66,10064,10836.6,772.557
1360,89,10064.1,10836.6,772.547
1365,99,10064.1,10836.6,772.537
1378,33,10064.2,10836.6,772.427
1297,43,10062.8,10836.6,773.807
1298,46,10062.8,10836.6,773.807
919,65,6966.8,10836.6,3869.81
1199,65,9288.8,10836.6,1547.81
1316,22,10064,10836.6,772.607
1325,28,10064,10836.6,772.597
1334,35,10064,10836.6,772.587
1342,44,10064,10836.6,772.577
1376,48,10064.1,10836.6,772.467
1295,38,10062.8,10836.6,773.807
1120,50,8514.8,10836.6,2321.81
1299,50,10062.8,10836.6,773.807
1126,57,8514.8,10836.6,2321.81
1300,61,10062.8,10836.6,773.807
940,11,6968,10836.6,3868.61
947,17,6968.01,10836.6,3868.6
954,23,6968.02,10836.6,3868.59
961,31,6968.03,10836.6,3868.58
967,45,6968.04,10836.6,3868.57
971,54,6968.05,10836.6,3868.56
974,62,6968.06,10836.6,3868.55
977,63,6968.07,10836.6,3868.54
980,74,6968.08,10836.6,3868.53
982,88,6968.09,10836.6,3868.52
989,56,6968.2,10836.6,3868.41
1125,56,8514.8,10836.6,2321.81
1301,62,10062.8,10836.6,773.807
1383,0,10836.8,11607.3,770.458
1384,7,10836.8,11607.3,770.458
1385,9,10836.8,11607.3,770.458
1387,15,10836.8,11607.3,770.458
1415,1,10838,11607.3,769.258
1424,20,10838,11607.3,769.248
1433,21,10838,11607.3,769.238
1441,25,10838,11607.3,769.228
1449,29,10838,11607.3,769.218
1455,80,10838,11607.3,769.208
1460,85,10838.1,11607.3,769.198
1465,96,10838.1,11607.3,769.188
1476,24,10838.2,11607.3,769.078
1393,40,10836.8,11607.3,770.458
1132,70,8514.8,11607.3,3092.46
1201,70,9288.8,11607.3,2318.46
1304,70,10062.8,11607.3,1544.46
1414,11,10838,11607.3,769.258
1423,23,10838,11607.3,769.248
1432,34,10838,11607.3,769.238
1440,54,10838,11607.3,769.228
1448,56,10838,11607.3,769.218
1454,62,10838,11607.3,769.208
1459,63,10838.1,11607.3,769.198
1464,74,10838.1,11607.3,769.188
1468,88,10838.1,11607.3,769.178
1478,17,10838.2,11607.3,769.068
1413,16,10838,11607.3,769.258
1422,33,10838,11607.3,769.248
1431,42,10838,11607.3,769.238
1439,45,10838,11607.3,769.228
1447,53,10838,11607.3,769.218
1453,58,10838,11607.3,769.208
1458,92,10838.1,11607.3,769.198
1463,94,10838.1,11607.3,769.188
1467,97,10838.1,11607.3,769.178
1477,10,10838.2,11607.3,769.068
1388,22,10836.8,11607.3,770.458
1389,27,10836.8,11607.3,770.458
1386,14,10836.8,11607.3,770.458
1390,30,10836.8,11607.3,770.458
1391,31,10836.8,11607.3,770.458
1395,49,10836.8,11607.3,770.458
1123,54,8514.8,11607.3,3092.46
1318,16,10064,11607.3,1543.26
1327,17,10064,11607.3,1543.25
1336,31,10064,11607.3,1543.24
1344,45,10064,11607.3,1543.23
1350,56,10064,11607.3,1543.22
1356,63,10064,11607.3,1543.21
1361,74,10064.1,11607.3,1543.2
1366,81,10064.1,11607.3,1543.19
1370,88,10064.1,11607.3,1543.18
1381,54,10064.2,11607.3,1543.07
1401,65,10836.8,11607.3,770.458
1392,35,10836.8,11607.3,770.458
1416,2,10838,11607.3,769.258
1425,28,10838,11607.3,769.248
1434,44,10838,11607.3,769.238
1442,50,10838,11607.3,769.228
1472,38,10838.1,11607.3,769.118
1394,48,10836.8,11607.3,770.458
920,66,6966.8,11607.3,4640.46
1150,33,8516,11607.3,3091.26
1154,65,8516.01,11607.3,3091.25
1180,66,8516.12,11607.3,3091.14
1402,66,10836.8,11607.3,770.458
1014,68,7740.8,11607.3,3866.46
1130,68,8514.8,11607.3,3092.46
1200,68,9288.8,11607.3,2318.46
1303,68,10062.8,11607.3,1544.46
1418,46,10838,11607.3,769.258
1427,91,10838,11607.3,769.248
1471,68,10838.1,11607.3,769.138
1305,73,10062.8,11607.3,1544.46
1419,13,10838,11607.3,769.258
1428,32,10838,11607.3,769.248
1436,37,10838,11607.3,769.238
1444,41,10838,11607.3,769.228
1451,43,10838,11607.3,769.218
1457,59,10838,11607.3,769.208
1462,70,10838.1,11607.3,769.198
1475,73,10838.2,11607.3,769.088
1202,76,9288.8,11607.3,2318.46
1306,76,10062.8,11607.3,1544.46
925,79,6966.8,11607.3,4640.46
1308,79,10062.8,11607.3,1544.46
1406,79,10836.8,11607.3,770.458
1021,87,7740.8,11607.3,3866.46
1140,87,8514.8,11607.3,3092.46
1203,87,9288.8,11607.3,2318.46
1310,87,10062.8,11607.3,1544.46
930,89,6966.8,11607.3,4640.46
1409,89,10836.8,11607.3,770.458
941,46,6968,11607.3,4639.26
948,68,6968.01,11607.3,4639.25
955,87,6968.02,11607.3,4639.24
983,91,6968.13,11607.3,4639.13
1143,91,8514.8,11607.3,3092.46
1204,91,9288.8,11607.3,2318.46
1311,91,10062.8,11607.3,1544.46
1515,17,11612,12377.6,765.607
1526,37,11612,12377.6,765.597
1535,39,11612,12377.6,765.587
1543,56,11612,12377.6,765.577
1550,62,11612,12377.6,765.567
1555,73,11612,12377.6,765.557
1560,78,11612.1,12377.6,765.547
1563,81,11612.1,12377.6,765.537
1565,82,11612.1,12377.6,765.527
1566,88,11612.1,12377.6,765.517
1577,11,11612.2,12377.6,765.407
1483,10,11610.8,12377.6,766.807
1481,4,11610.8,12377.6,766.807
1480,2,11610.8,12377.6,766.807
1482,6,11610.8,12377.6,766.807
1516,5,11612,12377.6,765.607
1527,12,11612,12377.6,765.597
1536,30,11612,12377.6,765.587
1544,49,11612,12377.6,765.577
1551,60,11612,12377.6,765.567
1556,71,11612,12377.6,765.557
1561,75,11612.1,12377.6,765.547
1575,14,11612.2,12377.6,765.437
1487,27,11610.8,12377.6,766.807
1485,22,11610.8,12377.6,766.807
1488,28,11610.8,12377.6,766.807
1491,35,11610.8,12377.6,766.807
1489,33,11610.8,12377.6,766.807
1490,34,11610.8,12377.6,766.807
1518,13,11612,12377.6,765.607
1529,70,11612,12377.6,765.597
1538,76,11612,12377.6,765.587
1570,32,11612.1,12377.6,765.477
1520,21,11612,12377.6,765.607
1530,25,11612,12377.6,765.597
1539,29,11612,12377.6,765.587
1546,80,11612,12377.6,765.577
1553,85,11612,12377.6,765.567
1558,96,11612,12377.6,765.557
1574,40,11612.2,12377.6,765.447
1486,24,11610.8,12377.6,766.807
1517,1,11612,12377.6,765.607
1528,9,11612,12377.6,765.597
1537,51,11612,12377.6,765.587
1545,67,11612,12377.6,765.577
1552,69,11612,12377.6,765.567
1557,93,11612,12377.6,765.557
1573,15,11612.2,12377.6,765.447
1519,20,11612,12377.6,765.607
1567,36,11612.1,12377.6,765.497
1396,51,10836.8,12377.6,1540.81
1399,61,10836.8,12377.6,1540.81
1484,18,11610.8,12377.6,766.807
1417,3,10838,12377.6,1539.61
1426,8,10838,12377.6,1539.6
1435,18,10838,12377.6,1539.59
1443,19,10838,12377.6,1539.58
1450,26,10838,12377.6,1539.57
1456,47,10838,12377.6,1539.56
1461,57,10838.1,12377.6,1539.55
1466,72,10838.1,12377.6,1539.54
1469,90,10838.1,12377.6,1539.53
1470,95,10838.1,12377.6,1539.52
1479,52,10838.2,12377.6,1539.41
1397,55,10836.8,12377.6,1540.81
1521,64,11612,12377.6,765.607
1568,55,11612.1,12377.6,765.497
1499,53,11610.8,12377.6,766.807
1492,38,11610.8,12377.6,766.807
1495,44,11610.8,12377.6,766.807
1581,10,12384.8,13152.7,767.864
1584,16,12384.8,13152.7,767.864
1585,17,12384.8,13152.7,767.864
1583,13,12384.8,13152.7,767.864
1587,23,12384.8,13152.7,767.864
1589,32,12384.8,13152.7,767.864
1591,34,12384.8,13152.7,767.864
1590,33,12384.8,13152.7,767.864
1578,0,12384.8,13152.7,767.864
1579,1,12384.8,13152.7,767.864
1598,51,12384.8,13152.7,767.864
1493,41,11610.8,13152.7,1541.86
1593,41,12384.8,13152.7,767.864
1494,43,11610.8,13152.7,1541.86
1594,43,12384.8,13152.7,767.864
1496,46,11610.8,13152.7,1541.86
1596,46,12384.8,13152.7,767.864
1501,58,11610.8,13152.7,1541.86
1603,58,12384.8,13152.7,767.864
1595,45,12384.8,13152.7,767.864
1627,5,12386,13152.7,766.664
1632,6,12386,13152.7,766.654
1637,12,12386,13152.7,766.644
1642,14,12386,13152.7,766.634
1647,30,12386,13152.7,766.624
1652,42,12386,13152.7,766.614
1657,55,12386.1,13152.7,766.604
1662,71,12386.1,13152.7,766.594
1674,49,12386.2,13152.7,766.484
1588,27,12384.8,13152.7,767.864
1626,2,12386,13152.7,766.664
1631,4,12386,13152.7,766.654
1636,22,12386,13152.7,766.644
1641,35,12386,13152.7,766.634
1646,38,12386,13152.7,766.624
1651,44,12386,13152.7,766.614
1656,48,12386.1,13152.7,766.604
1661,50,12386.1,13152.7,766.594
1673,28,12386.2,13152.7,766.484
1497,48,11610.8,13152.7,1541.86
1498,50,11610.8,13152.7,1541.86
1600,53,12384.8,13152.7,767.864
1691,22,13158.8,13941.5,782.693
1679,2,13158.8,13941.5,782.693
1680,4,13158.8,13941.5,782.693
1681,5,13158.8,13941.5,782.693
1682,6,13158.8,13941.5,782.693
1683,7,13158.8,13941.5,782.693
1677,0,13158.8,13941.5,782.693
1678,1,13158.8,13941.5,782.693
1684,8,13158.8,13941.5,782.693
1580,3,12384.8,13941.5,1556.69
1685,9,13158.8,13941.5,782.693
1582,11,12384.8,13941.5,1556.69
1686,10,13158.8,13941.5,782.693
1687,12,13158.8,13941.5,782.693
1688,14,13158.8,13941.5,782.693
1692,27,13158.8,13941.5,782.693
1693,28,13158.8,13941.5,782.693
1698,35,13158.8,13941.5,782.693
1690,16,13158.8,13941.5,782.693
1694,30,13158.8,13941.5,782.693
1586,18,12384.8,13941.5,1556.69
1597,47,12384.8,13941.5,1556.69
1689,15,13158.8,13941.5,782.693
1735,20,13160,13941.5,781.493
1740,21,13160,13941.5,781.483
1745,24,13160,13941.5,781.473
1750,29,13160,13941.5,781.463
1755,40,13160,13941.5,781.453
1760,80,13160,13941.5,781.443
1765,85,13160.1,13941.5,781.433
1769,96,13160.1,13941.5,781.423
1774,25,13160.2,13941.5,781.313
1736,11,13160,13941.5,781.493
1741,23,13160,13941.5,781.483
1746,36,13160,13941.5,781.473
1751,62,13160,13941.5,781.463
1756,70,13160,13941.5,781.453
1761,78,13160,13941.5,781.443
1766,81,13160.1,13941.5,781.433
1770,88,13160.1,13941.5,781.423
1775,39,13160.2,13941.5,781.313
1695,32,13158.8,13941.5,782.693
1697,34,13158.8,13941.5,782.693
1696,33,13158.8,13941.5,782.693
1779,11,13932.8,14718.5,785.703
1796,10,13934,14718.5,784.503
1807,17,13934,14718.5,784.493
1817,42,13934,14718.5,784.483
1825,45,13934,14718.5,784.473
1832,54,13934,14718.5,784.463
1839,63,13934,14718.5,784.453
1845,77,13934.1,14718.5,784.443
1850,84,13934.1,14718.5,784.433
1855,92,13934.1,14718.5,784.423
1860,94,13934.1,14718.5,784.413
1872,16,13934.2,14718.5,784.303
1781,22,13932.8,14718.5,785.703
1783,27,13932.8,14718.5,785.703
1780,14,13932.8,14718.5,785.703
1702,42,13158.8,14718.5,1559.7
1704,48,13158.8,14718.5,1559.7
1700,38,13158.8,14718.5,1559.7
1703,44,13158.8,14718.5,1559.7
1798,2,13934,14718.5,784.503
1809,4,13934,14718.5,784.493
1819,28,13934,14718.5,784.483
1827,38,13934,14718.5,784.473
1834,48,13934,14718.5,784.463
1841,50,13934,14718.5,784.453
1871,44,13934.2,14718.5,784.343
1706,50,13158.8,14718.5,1559.7
1708,53,13158.8,14718.5,1559.7
1799,5,13934,14718.5,784.503
1810,6,13934,14718.5,784.493
1820,12,13934,14718.5,784.483
1828,35,13934,14718.5,784.473
1835,71,13934,14718.5,784.463
1870,53,13934.1,14718.5,784.353
1705,49,13158.8,14718.5,1559.7
1786,49,13932.8,14718.5,785.703
1601,54,12384.8,14718.5,2333.7
1782,23,13932.8,14718.5,785.703
1784,32,13932.8,14718.5,785.703
1592,37,12384.8,14718.5,2333.7
1699,37,13158.8,14718.5,1559.7
1701,41,13158.8,14718.5,1559.7
1797,13,13934,14718.5,784.503
1808,34,13934,14718.5,784.493
1818,37,13934,14718.5,784.483
1826,41,13934,14718.5,784.473
1833,46,13934,14718.5,784.463
1840,59,13934,14718.5,784.453
1846,66,13934.1,14718.5,784.443
1851,73,13934.1,14718.5,784.433
1856,76,13934.1,14718.5,784.423
1861,82,13934.1,14718.5,784.413
1865,99,13934.1,14718.5,784.403
1876,43,13934.2,14718.5,784.293
1737,13,13160,14718.5,1558.5
1742,43,13160,14718.5,1558.49
1747,68,13160,14718.5,1558.48
1752,79,13160,14718.5,1558.47
1757,87,13160,14718.5,1558.46
1762,91,13160,14718.5,1558.45
1772,46,13160.2,14718.5,1558.34
1710,58,13158.8,14718.5,1559.7
1738,17,13160,14718.5,1558.5
1743,31,13160,14718.5,1558.49
1748,45,13160,14718.5,1558.48
1753,54,13160,14718.5,1558.47
1758,63,13160,14718.5,1558.46
1763,67,13160,14718.5,1558.45
1767,74,13160.1,14718.5,1558.44
1773,56,13160.2,14718.5,1558.33
1707,51,13158.8,14718.5,1559.7
1777,0,13932.8,14718.5,785.703
1778,3,13932.8,14718.5,785.703
1785,47,13932.8,14718.5,785.703
1599,52,12384.8,14718.5,2333.7
1787,52,13932.8,14718.5,785.703
1877,10,14706.8,15492.3,785.475
1894,2,14708,15492.3,784.275
1908,5,14708,15492.3,784.265
1917,6,14708,15492.3,784.255
1925,27,14708,15492.3,784.245
1933,28,14708,15492.3,784.235
1940,44,14708,15492.3,784.225
1947,48,14708.1,15492.3,784.215
1952,50,14708.1,15492.3,784.205
1955,53,14708.1,15492.3,784.195
1957,84,14708.1,15492.3,784.185
1974,4,14708.2,15492.3,784.075
1878,12,14706.8,15492.3,785.475
1895,19,14708,15492.3,784.275
1909,31,14708,15492.3,784.265
1918,54,14708,15492.3,784.255
1926,74,14708,15492.3,784.245
1934,75,14708,15492.3,784.235
1941,77,14708,15492.3,784.225
1948,83,14708.1,15492.3,784.215
1953,95,14708.1,15492.3,784.205
1973,7,14708.2,15492.3,784.095
1893,0,14708,15492.3,784.275
1907,8,14708,15492.3,784.265
1916,47,14708,15492.3,784.255
1924,52,14708,15492.3,784.245
1932,57,14708,15492.3,784.235
1939,61,14708,15492.3,784.225
1946,72,14708.1,15492.3,784.215
1951,86,14708.1,15492.3,784.205
1972,3,14708.2,15492.3,784.095
1896,67,14708,15492.3,784.275
1960,9,14708.1,15492.3,784.165
1892,15,14708,15492.3,784.275
1906,24,14708,15492.3,784.265
1915,36,14708,15492.3,784.255
1923,51,14708,15492.3,784.245
1931,69,14708,15492.3,784.235
1968,1,14708.1,15492.3,784.125
1898,20,14708,15492.3,784.275
1911,25,14708,15492.3,784.265
1919,29,14708,15492.3,784.255
1927,40,14708,15492.3,784.245
1935,80,14708,15492.3,784.235
1942,85,14708,15492.3,784.225
1949,96,14708.1,15492.3,784.215
1971,21,14708.2,15492.3,784.105
1791,70,13932.8,15492.3,1559.47
1904,39,14708,15492.3,784.275
1963,70,14708.1,15492.3,784.165
1900,13,14708,15492.3,784.275
1912,17,14708,15492.3,784.265
1920,33,14708,15492.3,784.255
1928,41,14708,15492.3,784.245
1936,43,14708,15492.3,784.235
1943,58,14708,15492.3,784.225
1950,59,14708.1,15492.3,784.215
1954,66,14708.1,15492.3,784.205
1956,73,14708.1,15492.3,784.195
1958,79,14708.1,15492.3,784.185
1959,82,14708.1,15492.3,784.175
1965,97,14708.1,15492.3,784.165
1966,99,14708.1,15492.3,784.155
1975,34,14708.2,15492.3,784.045
1902,11,14708,15492.3,784.275
1913,23,14708,15492.3,784.265
1921,32,14708,15492.3,784.255
1929,62,14708,15492.3,784.245
1937,76,14708,15492.3,784.235
1944,88,14708,15492.3,784.225
1969,37,14708.2,15492.3,784.115
1882,46,14706.8,15492.3,785.475
1502,59,11610.8,15492.3,3881.47
1604,59,12384.8,15492.3,3107.47
1711,59,13158.8,15492.3,2333.47
1605,62,12384.8,15492.3,3107.47
1790,62,13932.8,15492.3,1559.47
1606,63,12384.8,15492.3,3107.47
1903,16,14708,15492.3,784.275
1914,42,14708,15492.3,784.265
1922,45,14708,15492.3,784.255
1930,56,14708,15492.3,784.245
1938,92,14708,15492.3,784.235
1945,94,14708,15492.3,784.225
1970,63,14708.2,15492.3,784.115
1880,30,14706.8,15492.3,785.475
1879,14,14706.8,15492.3,785.475
1899,98,14708,15492.3,784.275
1961,26,14708.1,15492.3,784.165
1897,64,14708,15492.3,784.275
1910,90,14708,15492.3,784.265
1967,18,14708.1,15492.3,784.155
1713,61,13158.8,15492.3,2333.47
1500,57,11610.8,15492.3,3881.47
1602,57,12384.8,15492.3,3107.47
1739,3,13160,15492.3,2332.27
1744,18,13160,15492.3,2332.26
1749,19,13160,15492.3,2332.25
1754,26,13160,15492.3,2332.24
1759,47,13160,15492.3,2332.23
1764,52,13160,15492.3,2332.22
1768,72,13160.1,15492.3,2332.21
1771,90,13160.1,15492.3,2332.2
1776,57,13160.2,15492.3,2332.09
1788,57,13932.8,15492.3,1559.47
1400,64,10836.8,15492.3,4655.47
1714,64,13158.8,15492.3,2333.47
1800,18,13934,15492.3,1558.27
1811,19,13934,15492.3,1558.26
1821,26,13934,15492.3,1558.25
1829,30,13934,15492.3,1558.24
1836,55,13934,15492.3,1558.23
