Instance,CHID,StartTime,Duration_s,Successful
3955,40,120587,19.335,Yes
3956,62,120606,17.049,Yes
3957,45,120623,28.7268,Yes
3958,54,120652,35.8732,Yes
3959,47,120688,5.40307,Yes
3960,26,120693,30.808,Yes
3961,4,120801,21.3954,Yes
3962,2,120822,33.271,Yes
3963,22,120855,21.082,Yes
3964,10,120877,28.9932,Yes
3965,11,120906,16.867,Yes
3966,9,120922,13.7444,Yes
3967,1,120936,32.1671,Yes
3968,8,120968,19.7884,Yes
3969,31,120988,27.1345,Yes
3970,16,121015,31.2815,Yes
3971,23,121047,25.3981,Yes
3972,29,121072,29.3443,Yes
3973,32,121101,26.5612,Yes
3974,34,121128,24.1186,Yes
3975,45,121152,22.8186,Yes
3976,30,121175,7.9624,Yes
3977,27,121183,19.4758,Yes
3978,28,121202,28.4676,Yes
3979,35,121231,34.024,Yes
3980,38,121265,20.9425,Yes
3981,44,121286,36.7567,Yes
3982,48,121322,32.8131,Yes
3983,50,121355,26.5568,Yes
3984,53,121382,19.2079,Yes
3985,49,121401,27.2899,Yes
3986,54,121428,9.79315,Yes
3987,52,121451,32.9562,Yes
3988,2,121571,17.9928,Yes
3989,4,121589,33.271,Yes
3990,22,121622,30.9105,Yes
3991,27,121653,18.9968,Yes
3992,28,121672,28.4676,Yes
3993,35,121701,34.024,Yes
3994,33,121735,30.5634,Yes
3995,13,121765,15.4397,Yes
3996,23,121781,16.1433,Yes
3997,31,121797,21.6184,Yes
3998,34,121845,33.9625,Yes
3999,32,121879,24.1186,Yes
4000,41,121903,29.502,Yes
4001,43,121932,36.9233,Yes
4002,46,121969,33.7277,Yes
4003,58,122003,12.1444,Yes
4004,42,122015,11.9071,Yes
4005,48,122027,19.2629,Yes
4006,38,122046,25.289,Yes
4007,44,122072,36.7567,Yes
4008,50,122109,36.9755,Yes
4009,56,122177,35.4944,Yes
4010,51,122213,20.28,Yes
4011,61,122233,26.9544,Yes
4012,15,122354,13.1953,Yes
4013,0,122367,26.9621,Yes
4014,7,122394,17.7576,Yes
4015,8,122412,26.5684,Yes
4016,18,122439,27.9485,Yes
4017,26,122467,35.8884,Yes
4018,14,122502,23.1073,Yes
4019,4,122526,20.1518,Yes
4020,12,122546,31.2294,Yes
4021,16,122577,31.3625,Yes
4022,31,122608,31.2815,Yes
4023,21,122652,7.77251,Yes
4024,24,122660,36.2683,Yes
4025,25,122696,37.7144,Yes
4026,29,122733,34.4129,Yes
4027,40,122768,36.2629,Yes
4028,62,122804,17.049,Yes
4029,33,122821,17.474,Yes
4030,43,122839,27.8671,Yes
4031,59,122867,36.846,Yes
4032,65,122903,28.7284,Yes
4033,48,122932,27.7118,Yes
4034,44,122960,32.8131,Yes
4035,71,122993,4.84342,Yes
4036,49,122998,37.1348,Yes
4037,35,123155,29.7675,Yes
4038,2,123184,21.0196,Yes
4039,5,123205,25.1559,Yes
4040,7,123231,7.15211,Yes
4041,16,123238,30.5835,Yes
4042,23,123268,25.3981,Yes
4043,13,123294,16.1433,Yes
4044,32,123310,32.2942,Yes
4045,20,123342,16.32,Yes
4046,15,123359,29.6114,Yes
4047,24,123388,31.4733,Yes
4048,25,123420,37.7144,Yes
4049,36,123457,31.3763,Yes
4050,31,123489,24.6889,Yes
4051,19,123513,28.7631,Yes
4052,18,123542,33.8656,Yes
4053,26,123576,35.8884,Yes
4054,47,123612,30.808,Yes
4055,52,123643,37.0249,Yes
4056,57,123680,37.0837,Yes
4057,61,123717,26.8977,Yes
4058,51,123744,26.9544,Yes
4059,39,123771,23.0263,Yes
4060,11,123895,31.201,Yes
4061,7,123926,8.60552,Yes
4062,6,123935,19.7606,Yes
4063,2,123955,20.4247,Yes
4064,27,123975,34.8334,Yes
4065,9,124033,22.8188,Yes
4066,20,124056,24.1374,Yes
4067,17,124080,6.23332,Yes
4068,16,124087,35.0947,Yes
4069,30,124122,15.383,Yes
4070,31,124137,18.3045,Yes
4071,39,124155,18.2545,Yes
4072,21,124174,25.3648,Yes
4073,24,124199,36.2683,Yes
4074,25,124235,37.7144,Yes
4075,29,124273,34.4129,Yes
4076,37,124307,27.4598,Yes
4077,33,124335,8.22059,Yes
4078,42,124343,13.4886,Yes
4079,45,124357,33.9533,Yes
4080,54,124390,35.8732,Yes
4081,56,124426,36.9011,Yes
4082,58,124463,13.8004,Yes
4083,43,124477,31.9933,Yes
4084,46,124509,33.7277,Yes
4085,65,124543,4.86626,Yes
4086,48,124548,27.7118,Yes
4087,1,124676,31.3884,Yes
4088,21,124707,25.5998,Yes
4089,24,124733,36.2683,Yes
4090,25,124769,37.7144,Yes
4091,40,124807,32.646,Yes
4092,37,124839,24.19,Yes
4093,34,124863,32.9199,Yes
4094,10,124896,26.2567,Yes
4095,6,124923,28.9874,Yes
4096,7,124952,19.7606,Yes
4097,14,124971,15.5907,Yes
4098,26,124987,23.1073,Yes
4099,18,125010,35.8884,Yes
4100,52,125046,37.1427,Yes
4101,57,125083,37.0837,Yes
4102,61,125120,26.8977,Yes
4103,51,125147,26.9544,Yes
4104,67,125174,31.8572,Yes
4105,16,125206,14.824,Yes
4106,22,125221,1.65693,Yes
4107,35,125222,37.6057,Yes
4108,38,125260,20.9425,Yes
4109,44,125281,36.7567,Yes
4110,48,125318,32.8131,Yes
4111,10,125431,25.7074,Yes
4112,12,125456,28.4245,Yes
4113,16,125485,31.3625,Yes
4114,22,125516,1.65693,Yes
4115,27,125518,18.9968,Yes
4116,28,125537,28.4676,Yes
4117,35,125565,34.024,Yes
4118,38,125599,20.9425,Yes
4119,44,125620,36.7567,Yes
4120,48,125657,32.8131,Yes
4121,42,125690,19.2629,Yes
4122,45,125709,33.9533,Yes
4123,34,125743,22.8186,Yes
4124,13,125766,32.4907,Yes
4125,32,125798,32.2942,Yes
4126,37,125831,35.8694,Yes
4127,41,125867,35.1247,Yes
4128,43,125902,36.9233,Yes
4129,46,125939,33.7277,Yes
4130,59,125972,28.6462,Yes
4131,62,126001,27.4153,Yes
4132,56,126028,33.8787,Yes
4133,1,126062,14.4781,Yes
4134,0,126077,21.8373,Yes
4135,3,126099,36.1523,Yes
4136,23,126223,8.62595,Yes
4137,25,126232,7.88649,Yes
4138,1,126240,32.0606,Yes
4139,8,126272,19.7884,Yes
4140,15,126292,26.1684,Yes
4141,21,126318,20.6902,Yes
4142,36,126338,25.3158,Yes
4143,51,126364,35.4912,Yes
4144,78,126399,24.6618,Yes
4145,32,126424,22.3332,Yes
4146,46,126446,20.4482,Yes
4147,65,126467,4.86626,Yes
4148,35,126472,29.3126,Yes
4149,2,126501,21.0196,Yes
4150,5,126522,25.1559,Yes
4151,38,126547,8.38568,Yes
4152,44,126555,36.7567,Yes
4153,50,126592,36.9755,Yes
4154,53,126629,19.2079,Yes
4155,42,126648,34.9235,Yes
4156,63,126683,34.2121,Yes
4157,18,126738,36.294,Yes
4158,26,126775,35.8884,Yes
4159,52,126811,34.8277,Yes
4160,57,126845,37.0837,Yes
4161,64,126883,31.3034,Yes
4162,7,126998,30.8809,Yes
4163,3,127029,18.3173,Yes
4164,26,127047,26.0639,Yes
4165,31,127073,7.7262,Yes
4166,11,127081,22.9043,Yes
4167,13,127104,14.0138,Yes
4168,17,127118,3.70433,Yes
4169,35,127121,3.80105,Yes
4170,22,127125,37.6057,Yes
4171,27,127163,18.9968,Yes
4172,44,127182,31.6012,Yes
4173,53,127213,25.8124,Yes
4174,45,127239,28.5658,Yes
4175,60,127268,14.2555,Yes
4176,72,127282,11.7621,Yes
4177,47,127294,34.628,Yes
4178,77,127328,17.4526,Yes
4179,81,127346,24.8682,Yes
4180,36,127371,34.8612,Yes
4181,70,127406,19.4913,Yes
4182,73,127425,32.8637,Yes
4183,66,127458,25.8406,Yes
4184,68,127484,22.9937,Yes
4185,76,127507,18.3572,Yes
4186,79,127525,21.9203,Yes
4187,82,127547,30.2359,Yes
4188,80,127577,11.5158,Yes
4189,84,127632,34.02,Yes
4190,0,127773,7.97424,Yes
4191,1,127781,21.8373,Yes
4192,8,127803,19.7884,Yes
4193,3,127823,36.1809,Yes
4194,7,127859,18.3173,Yes
4195,5,127877,7.15211,Yes
4196,2,127884,25.1559,Yes
4197,4,127910,33.271,Yes
4198,6,127943,34.532,Yes
4199,12,127977,37.4753,Yes
4200,14,128015,32.2847,Yes
4201,19,128047,23.4923,Yes
4202,9,128071,15.217,Yes
4203,11,128086,13.7444,Yes
4204,16,128100,25.989,Yes
4205,17,128126,35.0947,Yes
4206,20,128161,6.23332,Yes
4207,15,128167,29.6114,Yes
4208,31,128196,15.1534,Yes
4209,23,128212,21.6184,Yes
4210,32,128233,24.9032,Yes
4211,37,128258,35.8694,Yes
4212,33,128294,8.22059,Yes
4213,22,128302,29.0856,Yes
4214,27,128331,18.9968,Yes
4215,30,128350,19.4758,Yes
4216,18,128370,14.9431,Yes
4217,26,128385,35.8884,Yes
4218,47,128421,30.808,Yes
4219,4,128525,3.33556,Yes
4220,2,128528,33.271,Yes
4221,6,128561,20.4247,Yes
4222,22,128582,20.1483,Yes
4223,27,128602,18.9968,Yes
4224,28,128621,28.4676,Yes
4225,35,128649,34.024,Yes
4226,38,128683,20.9425,Yes
4227,44,128704,36.7567,Yes
4228,48,128741,32.8131,Yes
4229,42,128774,19.2629,Yes
4230,45,128793,33.9533,Yes
4231,11,128827,29.0643,Yes
4232,23,128856,37.9163,Yes
4233,29,128894,29.3443,Yes
4234,40,128923,36.2629,Yes
4235,62,128960,17.049,Yes
4236,54,128977,30.7207,Yes
4237,47,129007,5.40307,Yes
4238,0,129013,34.6158,Yes
4239,3,129047,36.1523,Yes
4240,52,129083,35.7463,Yes
4241,55,129119,1.01347,Yes
4242,49,129120,36.9172,Yes
4243,53,129157,27.2899,Yes
4244,50,129184,19.2079,Yes
4245,2,129321,31.0583,Yes
4246,4,129352,33.271,Yes
4247,5,129385,33.9319,Yes
4248,6,129419,36.7368,Yes
4249,12,129456,37.4753,Yes
4250,14,129493,32.2847,Yes
4251,19,129525,23.4923,Yes
4252,0,129549,21.9222,Yes
4253,15,129571,26.9621,Yes
4254,21,129598,20.6902,Yes
4255,24,129618,36.2683,Yes
4256,25,129655,37.7144,Yes
4257,39,129692,28.4453,Yes
4258,32,129721,23.5905,Yes
4259,13,129744,32.2942,Yes
4260,33,129777,15.4397,Yes
4261,22,129792,29.0856,Yes
4262,27,129821,18.9968,Yes
4263,28,129840,28.4676,Yes
4264,35,129869,34.024,Yes
4265,38,129903,20.9425,Yes
4266,44,129924,36.7567,Yes
4267,48,129960,32.8131,Yes
4268,6,130092,10.5156,Yes
4269,16,130102,29.2699,Yes
4270,22,130132,1.65693,Yes
4271,35,130133,37.6057,Yes
4272,38,130171,20.9425,Yes
4273,48,130192,25.289,Yes
4274,50,130217,26.5568,Yes
4275,20,130284,24.2815,Yes
4276,1,130308,30.0797,Yes
4277,0,130338,21.8373,Yes
4278,8,130360,37.3692,Yes
4279,9,130397,34.0171,Yes
4280,15,130431,34.921,Yes
4281,21,130466,20.6902,Yes
4282,24,130487,36.2683,Yes
4283,25,130523,37.7144,Yes
4284,29,130561,34.4129,Yes
4285,32,130595,26.5612,Yes
4286,34,130622,24.1186,Yes
4287,37,130646,32.9199,Yes
4288,39,130679,30.3299,Yes
4289,31,130709,18.2545,Yes
4290,30,130728,18.3045,Yes
4291,18,130746,14.9431,Yes
4292,32,130858,35.9429,Yes
4293,40,130894,28.4555,Yes
4294,24,130923,29.9054,Yes
4295,15,130953,31.4733,Yes
4296,31,130984,15.1534,Yes
4297,36,130999,24.6889,Yes
4298,51,131024,35.4912,Yes
4299,18,131086,19.5423,Yes
4300,52,131106,37.1427,Yes
4301,55,131143,1.01347,Yes
4302,4,131144,16.2328,Yes
4303,2,131160,33.271,Yes
4304,28,131194,33.2126,Yes
4305,53,131227,27.7929,Yes
4306,45,131255,28.5658,Yes
4307,41,131283,15.6651,Yes
4308,43,131299,36.9233,Yes
4309,46,131336,33.7277,Yes
4310,58,131370,12.1444,Yes
4311,56,131382,13.8004,Yes
4312,61,131395,7.30781,Yes
4313,57,131403,26.8977,Yes
4314,64,131430,31.3034,Yes
4315,49,131461,28.1983,Yes
4316,60,131489,37.8172,Yes
4317,63,131527,21.5772,Yes
4318,32,131641,15.4372,Yes
4319,11,131656,23.8311,Yes
4320,10,131680,16.867,Yes
4321,5,131697,17.3439,Yes
4322,6,131714,36.7368,Yes
4323,12,131751,37.4753,Yes
4324,14,131789,32.2847,Yes
4325,19,131821,23.4923,Yes
4326,3,131844,29.0353,Yes
4327,67,131873,23.6594,Yes
4328,20,131897,23.7278,Yes
4329,24,131921,34.0467,Yes
4330,69,131955,24.3976,Yes
4331,54,131979,21.3521,Yes
4332,49,132001,9.79315,Yes
4333,27,132010,26.8704,Yes
4334,22,132037,18.9968,Yes
4335,33,132056,29.0856,Yes
4336,35,132085,30.5634,Yes
4337,44,132116,30.6695,Yes
4338,53,132147,25.8124,Yes
4339,30,132172,17.1419,Yes
4340,55,132190,37.5626,Yes
4341,60,132227,37.4705,Yes
4342,71,132265,36.7854,Yes
4343,74,132301,26.0712,Yes
4344,0,132407,20.0766,Yes
4345,1,132427,21.8373,Yes
4346,15,132449,37.5532,Yes
4347,56,132486,21.1089,Yes
4348,16,132507,30.7734,Yes
4349,6,132538,29.2699,Yes
4350,2,132567,20.4247,Yes
4351,22,132588,21.082,Yes
4352,33,132609,29.0856,Yes
4353,13,132638,15.4397,Yes
4354,32,132653,32.2942,Yes
4355,40,132686,28.4555,Yes
4356,62,132714,17.049,Yes
4357,41,132731,32.1107,Yes
4358,43,132763,36.9233,Yes
4359,46,132800,33.7277,Yes
4360,58,132834,12.1444,Yes
4361,59,132846,36.1605,Yes
4362,65,132882,28.7284,Yes
4363,66,132911,34.4304,Yes
4364,68,132945,22.9937,Yes
4365,73,132968,6.38608,Yes
4366,70,132975,32.8637,Yes
4367,76,133008,33.3234,Yes
4368,78,133041,19.0106,Yes
4369,63,133060,14.5188,Yes
4370,55,133074,11.4134,Yes
4371,0,133189,21.0135,Yes
4372,1,133210,21.8373,Yes
4373,9,133232,32.1671,Yes
4374,3,133264,25.4175,Yes
4375,15,133290,3.30804,Yes
4376,51,133293,37.918,Yes
4377,4,133374,20.5863,Yes
4378,5,133395,33.9319,Yes
4379,10,133429,17.3439,Yes
4380,16,133446,35.0908,Yes
4381,23,133481,25.3981,Yes
4382,13,133507,16.1433,Yes
4383,33,133523,15.4397,Yes
4384,43,133538,27.8671,Yes
4385,65,133566,22.0005,Yes
4386,28,133588,9.82779,Yes
4387,38,133598,34.6789,Yes
4388,44,133633,36.7567,Yes
4389,50,133669,36.9755,Yes
4390,84,133706,8.12161,Yes
4391,14,133715,23.1059,Yes
4392,72,133738,5.80681,Yes
4393,18,133743,37.636,Yes
4394,57,133781,37.8831,Yes
4395,83,133819,25.6159,Yes
4396,45,133845,21.8227,Yes
4397,14,133962,35.4315,Yes
4398,7,133997,15.5907,Yes
4399,0,134013,17.7576,Yes
4400,1,134031,21.8373,Yes
4401,9,134053,32.1671,Yes
4402,11,134085,13.7444,Yes
4403,16,134099,25.989,Yes
4404,23,134136,37.1189,Yes
4405,31,134173,21.6184,Yes
4406,15,134195,15.1534,Yes
4407,36,134210,35.5711,Yes
4408,39,134245,33.8281,Yes
4409,32,134279,23.5905,Yes
4410,34,134303,24.1186,Yes
4411,45,134327,22.8186,Yes
4412,30,134350,7.9624,Yes
4413,49,134358,37.1742,Yes
4414,53,134395,27.2899,Yes
4415,50,134422,19.2079,Yes
4416,51,134483,25.9522,Yes
4417,52,134540,25.2646,Yes
4418,55,134565,1.01347,Yes
4419,60,134566,37.4705,Yes
4420,63,134604,21.5772,Yes
4421,56,134625,33.6002,Yes
4422,2,134757,37.3455,Yes
4423,4,134794,33.271,Yes
4424,5,134827,33.9319,Yes
4425,6,134861,36.7368,Yes
4426,7,134898,19.7606,Yes
4427,12,134918,26.9696,Yes
4428,14,134945,32.2847,Yes
4429,27,134977,27.4607,Yes
4430,22,135005,18.9968,Yes
4431,28,135024,34.9443,Yes
4432,35,135058,34.024,Yes
4433,38,135093,20.9425,Yes
4434,44,135113,36.7567,Yes
4435,48,135150,32.8131,Yes
4436,50,135183,26.5568,Yes
4437,29,135255,29.3708,Yes
4438,36,135285,30.726,Yes
4439,54,135315,25.7464,Yes
4440,49,135355,33.9504,Yes
4441,60,135389,37.8172,Yes
4442,1,135517,23.1976,Yes
4443,0,135540,21.8373,Yes
4444,3,135562,36.1523,Yes
4445,8,135598,36.1809,Yes
4446,9,135635,34.0171,Yes
4447,15,135669,34.921,Yes
4448,21,135704,20.6902,Yes
4449,36,135724,25.3158,Yes
4450,31,135750,24.6889,Yes
4451,10,135774,12.416,Yes
4452,48,135794,36.1612,Yes
4453,2,135830,24.7048,Yes
4454,38,135855,36.7013,Yes
4455,50,135891,37.6044,Yes
4456,37,135965,20.2778,Yes
4457,46,135985,19.5695,Yes
4458,59,136004,28.6462,Yes
4459,62,136033,27.4153,Yes
4460,56,136060,33.8787,Yes
4461,51,136094,20.28,Yes
4462,61,136115,26.9544,Yes
4463,18,136142,26.2382,Yes
4464,19,136168,33.8656,Yes
4465,4,136282,4.56588,Yes
4466,2,136287,33.271,Yes
4467,10,136334,33.291,Yes
4468,7,136368,10.659,Yes
4469,0,136378,17.7576,Yes
4470,1,136396,21.8373,Yes
4471,9,136418,32.1671,Yes
4472,24,136450,17.1904,Yes
4473,21,136467,36.2683,Yes
4474,25,136504,37.1126,Yes
4475,29,136541,34.4129,Yes
4476,40,136575,36.2629,Yes
4477,70,136611,34.9556,Yes
4478,17,136646,11.3622,Yes
4479,16,136658,35.0947,Yes
4480,22,136693,1.65693,Yes
4481,27,136694,18.9968,Yes
4482,28,136713,28.4676,Yes
4483,35,136742,34.024,Yes
4484,33,136776,30.5634,Yes
4485,34,136807,33.1946,Yes
4486,45,136840,22.8186,Yes
4487,31,136863,31.9635,Yes
4488,26,136895,7.7262,Yes
4489,47,136902,30.808,Yes
4490,52,136933,37.0249,Yes
4491,0,137063,36.6799,Yes
4492,1,137100,21.8373,Yes
4493,8,137122,19.7884,Yes
4494,3,137141,36.1809,Yes
4495,7,137178,18.3173,Yes
4496,9,137196,27.4469,Yes
4497,11,137223,13.7444,Yes
4498,13,137237,14.0138,Yes
4499,23,137251,16.1433,Yes
4500,31,137267,21.6184,Yes
4501,12,137289,21.1756,Yes
4502,2,137310,5.16721,Yes
4503,22,137315,21.082,Yes
4504,27,137336,18.9968,Yes
4505,14,137355,27.4607,Yes
4506,19,137383,23.4923,Yes
4507,18,137406,33.8656,Yes
4508,26,137440,35.8884,Yes
4509,30,137476,29.6191,Yes
4510,32,137533,16.9648,Yes
4511,34,137550,24.1186,Yes
4512,33,137574,33.1946,Yes
4513,35,137607,30.5634,Yes
4514,28,137638,34.024,Yes
4515,38,137672,34.6789,Yes
4516,44,137707,36.7567,Yes
4517,4,137833,32.4944,Yes
4518,6,137865,34.532,Yes
4519,16,137900,29.2699,Yes
4520,22,137929,1.65693,Yes
4521,27,137930,18.9968,Yes
4522,30,137949,19.4758,Yes
4523,18,137969,14.9431,Yes
4524,8,137984,27.9485,Yes
4525,1,138012,19.7884,Yes
4526,15,138032,37.5532,Yes
4527,21,138069,20.6902,Yes
4528,24,138090,36.2683,Yes
4529,25,138126,37.7144,Yes
4530,36,138164,31.3763,Yes
4531,31,138195,24.6889,Yes
4532,39,138220,18.2545,Yes
4533,32,138238,23.5905,Yes
4534,37,138262,35.8694,Yes
4535,40,138298,24.19,Yes
4536,62,138322,17.049,Yes
4537,41,138339,32.1107,Yes
4538,43,138371,36.9233,Yes
4539,46,138408,33.7277,Yes
4540,58,138442,12.1444,Yes
4541,35,138454,23.4025,Yes
4542,38,138477,20.9425,Yes
4543,10,138590,32.7043,Yes
4544,17,138623,33.2578,Yes
4545,20,138656,6.23332,Yes
4546,21,138662,32.9032,Yes
4547,24,138695,36.2683,Yes
4548,25,138731,37.7144,Yes
4549,29,138769,34.4129,Yes
4550,32,138804,26.5612,Yes
4551,39,138830,23.5905,Yes
4552,40,138854,29.2456,Yes
4553,73,138883,17.5518,Yes
4554,45,138900,7.88471,Yes
4555,46,138931,24.2629,Yes
4556,59,138955,28.6462,Yes
4557,65,138984,28.7284,Yes
4558,22,139012,30.3496,Yes
4559,2,139043,21.082,Yes
4560,35,139064,21.0196,Yes
4561,42,139085,22.4056,Yes
4562,14,139107,26.8375,Yes
4563,49,139134,36.5005,Yes
4564,53,139171,27.2899,Yes
4565,48,139198,33.3412,Yes
4566,50,139231,26.5568,Yes
4567,55,139266,17.2251,Yes
4568,5,139371,35.6707,Yes
4569,2,139407,25.1559,Yes
4570,6,139432,20.4247,Yes
4571,10,139452,28.9874,Yes
4572,1,139505,31.4578,Yes
4573,15,139537,37.5532,Yes
4574,3,139574,3.30804,Yes
4575,18,139578,33.7698,Yes
4576,30,139611,14.9431,Yes
4577,47,139626,9.71478,Yes
4578,52,139636,37.0249,Yes
4579,57,139673,37.0837,Yes
4580,61,139710,26.8977,Yes
4581,51,139737,26.9544,Yes
4582,21,139764,21.6954,Yes
4583,24,139786,36.2683,Yes
4584,25,139822,37.7144,Yes
4585,29,139860,34.4129,Yes
4586,32,139894,26.5612,Yes
4587,13,139921,32.2942,Yes
4588,33,139953,15.4397,Yes
4589,34,139968,33.1946,Yes
4590,37,140002,32.9199,Yes
4591,40,140035,24.19,Yes
4592,1,140153,35.1855,Yes
4593,9,140188,32.1671,Yes
4594,3,140220,25.4175,Yes
4595,7,140246,18.3173,Yes
4596,5,140264,7.15211,Yes
4597,2,140271,25.1559,Yes
4598,6,140296,20.4247,Yes
4599,10,140317,28.9874,Yes
4600,11,140346,16.867,Yes
4601,16,140363,25.989,Yes
4602,12,140389,31.3625,Yes
4603,14,140420,32.2847,Yes
4604,19,140452,23.4923,Yes
4605,18,140476,33.8656,Yes
4606,26,140510,35.8884,Yes
4607,30,140546,29.6191,Yes
4608,27,140575,19.4758,Yes
4609,22,140595,18.9968,Yes
4610,33,140614,29.0856,Yes
4611,17,140643,29.8072,Yes
4612,20,140673,6.23332,Yes
4613,21,140679,32.9032,Yes
4614,25,140712,37.1126,Yes
4615,23,140749,7.88649,Yes
4616,29,140757,29.3443,Yes
4617,32,140786,26.5612,Yes
4618,39,140813,23.5905,Yes
4619,11,140929,12.7852,Yes
4620,9,140942,13.7444,Yes
4621,1,140956,32.1671,Yes
4622,15,140988,37.5532,Yes
4623,3,141025,3.30804,Yes
4624,31,141029,15.0222,Yes
4625,14,141052,26.3418,Yes
4626,4,141078,20.1518,Yes
4627,2,141098,33.271,Yes
4628,22,141131,21.082,Yes
4629,27,141152,18.9968,Yes
4630,28,141171,28.4676,Yes
4631,35,141200,34.024,Yes
4632,33,141234,30.5634,Yes
4633,13,141264,15.4397,Yes
4634,23,141280,16.1433,Yes
4635,25,141296,7.88649,Yes
4636,21,141304,37.1126,Yes
4637,24,141341,36.2683,Yes
4638,29,141377,32.5616,Yes
4639,32,141410,26.5612,Yes
4640,34,141436,24.1186,Yes
4641,37,141461,32.9199,Yes
4642,39,141493,30.3299,Yes
4643,36,141524,33.8281,Yes
4644,40,141558,19.335,Yes
4645,62,141577,17.049,Yes
4646,1,141689,24.4403,Yes
4647,8,141714,19.7884,Yes
4648,15,141733,26.1684,Yes
4649,20,141760,29.6114,Yes
4650,11,141789,30.6378,Yes
4651,23,141820,37.9163,Yes
4652,31,141858,21.6184,Yes
4653,19,141879,28.7631,Yes
4654,14,141908,23.4923,Yes
4655,26,141932,23.1073,Yes
4656,18,141955,35.8884,Yes
4657,30,141991,14.9431,Yes
4658,42,142006,29.8509,Yes
4659,22,142035,13.3879,Yes
4660,38,142049,23.0897,Yes
4661,44,142072,36.7567,Yes
4662,48,142109,32.8131,Yes
4663,50,142141,26.5568,Yes
4664,53,142168,19.2079,Yes
4665,45,142187,28.5658,Yes
4666,34,142216,22.8186,Yes
4667,32,142239,24.1186,Yes
4668,37,142263,35.8694,Yes
4669,41,142299,35.1247,Yes
4670,43,142334,36.9233,Yes
4671,10,142477,21.3356,Yes
4672,7,142498,10.659,Yes
4673,0,142509,17.7576,Yes
4674,31,142527,19.46,Yes
4675,16,142546,31.2815,Yes
4676,17,142577,35.0947,Yes
4677,20,142612,6.23332,Yes
4678,36,142619,35.5344,Yes
4679,51,142654,35.4912,Yes
4680,22,142721,26.3775,Yes
4681,27,142748,18.9968,Yes
4682,38,142767,29.3874,Yes
4683,44,142796,36.7567,Yes
4684,71,142833,4.84342,Yes
4685,45,142838,21.6897,Yes
4686,49,142860,19.9326,Yes
4687,55,142879,36.9172,Yes
4688,52,142916,1.01347,Yes
4689,47,142917,37.0249,Yes
4690,57,142954,34.5621,Yes
4691,64,142989,31.3034,Yes
4692,60,143020,29.5417,Yes
4693,63,143050,21.5772,Yes
4694,56,143071,33.6002,Yes
4695,37,143105,18.8228,Yes
4696,46,143124,19.5695,Yes
4697,6,143251,6.06967,Yes
4698,2,143257,20.4247,Yes
4699,35,143278,21.0196,Yes
4700,33,143299,30.5634,Yes
4701,13,143329,15.4397,Yes
4702,34,143345,32.4907,Yes
4703,39,143377,16.9226,Yes
4704,62,143394,35.1561,Yes
4705,58,143429,28.098,Yes
4706,59,143457,36.1605,Yes
4707,65,143493,28.7284,Yes
4708,66,143522,34.4304,Yes
4709,68,143557,22.9937,Yes
4710,73,143580,6.38608,Yes
4711,70,143586,32.8637,Yes
4712,78,143619,33.3398,Yes
4713,67,143652,25.3585,Yes
4714,7,143678,31.6448,Yes
4715,18,143709,17.086,Yes
4716,74,143765,20.7056,Yes
4717,77,143786,37.4571,Yes
4718,81,143823,24.8682,Yes
4719,80,143848,27.321,Yes
4720,82,143875,11.5158,Yes
4721,79,143887,30.2359,Yes
4722,2,144015,20.8732,Yes
4723,4,144036,33.271,Yes
4724,16,144069,14.7537,Yes
4725,22,144084,1.65693,Yes
4726,27,144086,18.9968,Yes
4727,28,144105,28.4676,Yes
4728,35,144133,34.024,Yes
4729,38,144167,20.9425,Yes
4730,44,144188,36.7567,Yes
4731,48,144225,32.8131,Yes
4732,50,144258,26.5568,Yes
4733,53,144284,19.2079,Yes
4734,30,144303,17.1419,Yes
4735,19,144321,31.5532,Yes
4736,0,144352,21.9222,Yes
4737,1,144374,21.8373,Yes
4738,20,144396,30.0797,Yes
4739,21,144426,32.9032,Yes
4740,24,144459,36.2683,Yes
4741,25,144495,37.7144,Yes
4742,23,144533,7.88649,Yes
4743,13,144541,16.1433,Yes
4744,32,144557,32.2942,Yes
4745,29,144589,26.5612,Yes
4746,40,144616,36.2629,Yes
4747,70,144652,34.9556,Yes
4748,56,144687,17.3427,Yes
4749,0,144795,31.6265,Yes
4750,7,144827,17.7576,Yes
4751,10,144847,14.0626,Yes
4752,4,144861,25.2341,Yes
4753,14,144887,20.1518,Yes
4754,55,144907,37.708,Yes
4755,22,144978,24.8386,Yes
4756,38,145003,23.0897,Yes
4757,15,145088,16.0116,Yes
4758,21,145104,20.6902,Yes
4759,36,145125,25.3158,Yes
4760,51,145150,35.4912,Yes
4761,60,145234,20.1613,Yes
4762,63,145254,21.5772,Yes
4763,62,145276,25.1142,Yes
4764,66,145301,13.5071,Yes
4765,46,145314,28.6375,Yes
4766,68,145343,37.1692,Yes
4767,76,145380,18.3572,Yes
4768,70,145398,33.3234,Yes
4769,80,145432,34.8033,Yes
4770,33,145571,29.8767,Yes
4771,45,145601,25.0541,Yes
4772,5,145626,11.0261,Yes
4773,12,145637,35.929,Yes
4774,27,145673,29.5741,Yes
4775,28,145702,28.4676,Yes
4776,65,145731,9.82779,Yes
4777,46,145741,4.86626,Yes
4778,32,145745,20.4482,Yes
4779,66,145803,14.5331,Yes
4780,79,145818,37.3899,Yes
