Time,X,Y,Z,Event
279669,279.345,215.349,0,CH_17
279721,188.403,352.613,30,WAYPOINT
279721,140.222,223.067,0,CH_42
279747,19.5274,136.525,0,CH_27
279770,9.14414,17.0857,0,CH_38
279800,51.613,36.6821,0,CH_44
279836,9.68348,41.8115,0,CH_50
279902,291.118,95.9963,30,WAYPOINT
279902,417.313,206.269,0,CH_37
279920,375.072,312.015,0,CH_39
279950,438.195,432.51,0,CH_24
279977,494.431,330.318,0,CH_40
280007,347.2,246.53,0,CH_62
280024,374.083,149.248,0,CH_41
280056,394.64,111.062,0,CH_43
280093,454.298,48.0861,0,CH_46
280126,294.653,130.489,0,CH_58
280139,223.947,234.619,0,CH_45
280202,-100,250,0,BASE
280237,250,250,30,ENTER
280255,393.75,363.555,30,WAYPOINT
280255,360.162,466.279,0,CH_1
280286,208.511,498.592,0,CH_0
280308,151.166,499.52,0,CH_3
280344,198.384,467.77,0,CH_8
280381,269.408,423.155,0,CH_9
280415,99.0507,389.195,0,CH_19
280430,70.1935,469.564,0,CH_18
280464,42.5221,414.802,0,CH_26
280500,146.807,451.685,0,CH_47
280530,105.814,455.224,0,CH_52
280567,73.3643,478.268,0,CH_57
280605,207.028,474.969,0,CH_61
280631,339.418,458.431,0,CH_51
280658,447.303,414.573,0,CH_25
280688,375.072,312.015,0,CH_39
280717,279.345,215.349,0,CH_17
280743,209.597,156.637,0,CH_10
280776,73.3779,118.044,0,CH_4
280802,0.0571905,64.0622,0,CH_2
280835,156.712,46.4004,0,CH_22
280856,19.5274,136.525,0,CH_27
280875,84.9152,29.6216,0,CH_28
280903,157.758,71.0601,0,CH_35
280972,-100,250,0,BASE
281007,250,250,30,ENTER
281015,329.591,251.324,30,WAYPOINT
281015,342.61,262.274,0,CH_11
281053,400.372,357.985,0,CH_20
281084,360.162,466.279,0,CH_1
281114,208.511,498.592,0,CH_0
281136,335.234,456.981,0,CH_15
281163,484.131,401.379,0,CH_21
281183,438.195,432.51,0,CH_24
281220,447.303,414.573,0,CH_25
281257,346.161,259.076,0,CH_23
281265,439.071,335.264,0,CH_29
281295,478.945,205.894,0,CH_32
281321,375.072,312.015,0,CH_39
281345,343.25,391.657,0,CH_36
281379,494.431,330.318,0,CH_40
281398,347.2,246.53,0,CH_62
281415,266.583,98.7754,0,CH_33
281432,156.712,46.4004,0,CH_22
281462,0.0571905,64.0622,0,CH_2
281483,157.758,71.0601,0,CH_35
281504,9.14414,17.0857,0,CH_38
281525,51.613,36.6821,0,CH_44
281561,143.888,59.7452,0,CH_48
281594,140.222,223.067,0,CH_42
281613,13.6938,267.207,0,CH_14
281640,51.1672,266.724,0,CH_60
281677,207.09,270.3,0,CH_63
281734,-100,250,0,BASE
281771,250,250,30,ENTER
281786,115.818,194.85,30,WAYPOINT
281786,0.0571905,64.0622,0,CH_2
281800,73.3779,118.044,0,CH_4
281834,93.1301,193.955,0,CH_6
281868,209.597,156.637,0,CH_10
281897,156.712,46.4004,0,CH_22
281926,19.5274,136.525,0,CH_27
281945,84.9152,29.6216,0,CH_28
281974,157.758,71.0601,0,CH_35
282008,266.583,98.7754,0,CH_33
282038,417.313,206.269,0,CH_37
282046,374.083,149.248,0,CH_41
282081,454.298,48.0861,0,CH_46
282109,294.653,130.489,0,CH_58
282121,143.888,59.7452,0,CH_48
282140,9.14414,17.0857,0,CH_38
282165,51.613,36.6821,0,CH_44
282202,9.68348,41.8115,0,CH_50
282239,132.773,149.465,0,CH_53
282258,49.1734,296.533,0,CH_30
282275,70.1935,469.564,0,CH_18
282290,198.384,467.77,0,CH_8
282318,335.234,456.981,0,CH_15
282344,339.418,458.431,0,CH_51
282388,292.942,470.208,30,WAYPOINT
282388,105.814,455.224,0,CH_52
282393,99.0507,389.195,0,CH_19
282428,42.5221,414.802,0,CH_26
282499,-100,250,0,BASE
282545,250,250,30,ENTER
282577,27.4021,474.713,30,WAYPOINT
282577,151.166,499.52,0,CH_3
282605,172.78,334.873,0,CH_7
282623,46.1693,198.29,0,CH_5
282630,0.0571905,64.0622,0,CH_2
282656,156.712,46.4004,0,CH_22
282677,9.14414,17.0857,0,CH_38
282700,51.613,36.6821,0,CH_44
282736,9.68348,41.8115,0,CH_50
282793,167.368,144.627,30,WAYPOINT
282793,345.939,144.815,0,CH_34
282805,478.945,205.894,0,CH_32
282829,349.879,115.508,0,CH_59
282851,223.947,234.619,0,CH_45
282866,210.554,335.827,0,CH_31
282898,335.234,456.981,0,CH_15
282913,360.162,466.279,0,CH_1
282951,484.131,401.379,0,CH_21
282976,343.25,391.657,0,CH_36
283001,339.418,458.431,0,CH_51
283058,355.641,253.214,30,WAYPOINT
283058,287.059,306.969,0,CH_56
283091,207.028,474.969,0,CH_61
283099,42.5221,414.802,0,CH_26
283113,146.807,451.685,0,CH_47
283144,73.3643,478.268,0,CH_57
283179,24.9767,382.743,0,CH_64
283210,26.6813,282.956,0,CH_55
283277,-100,250,0,BASE
283319,250,250,30,ENTER
283336,229.121,82.9095,30,WAYPOINT
283336,73.3779,118.044,0,CH_4
283356,0.0571905,64.0622,0,CH_2
283390,46.1693,198.29,0,CH_5
283415,93.1301,193.955,0,CH_6
283451,102.226,221.726,0,CH_12
283489,13.6938,267.207,0,CH_14
283521,19.5274,136.525,0,CH_27
283549,156.712,46.4004,0,CH_22
283568,208.652,228.602,0,CH_16
283569,342.61,262.274,0,CH_11
283595,269.408,423.155,0,CH_9
283609,208.511,498.592,0,CH_0
283642,360.162,466.279,0,CH_1
283664,198.384,467.77,0,CH_8
283683,335.234,456.981,0,CH_15
